step,time,pos_x,pos_y,pos_z,euler_z,euler_y,euler_x,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,target_x,target_y,target_z,target_dist,action_0,action_1,action_2,action_3,reward,cumulative_reward,terminated,truncated
13,0.26,1.2115660905838013,0.23116464912891388,4.334507942199707,0.13299593329429626,-0.24001942574977875,-0.24460862576961517,0.9059005379676819,-0.5621300339698792,0.11070547252893448,-0.8335259556770325,-1.4309223890304565,0.3664757013320923,0.0,0.0,5.0,1.4015024673023868,-0.4093279242515564,0.4779094457626343,-0.0741615891456604,-0.1932421326637268,0.003917368594557047,-0.22164024482481182,False,False
14,0.28,1.2292087078094482,0.22030042111873627,4.336419105529785,0.14815759658813477,-0.269572913646698,-0.27598655223846436,0.8574065566062927,-0.5236832499504089,0.07999596744775772,-1.9225990772247314,-1.8015044927597046,0.2949563264846802,0.0,0.0,5.0,1.4141520167243535,0.033088088035583496,-0.25886934995651245,-0.09851092100143433,0.774695873260498,0.004956918302923441,-0.21668332652188838,False,False
15,0.3,1.2456297874450684,0.21040116250514984,4.3382744789123535,0.16134639084339142,-0.2931848168373108,-0.30538511276245117,0.7836022973060608,-0.46536996960639954,0.10499732196331024,-0.6508115530014038,-0.8239569664001465,0.2408389151096344,0.0,0.0,5.0,1.4260935740030112,-0.24992668628692627,0.39190685749053955,-0.1436706781387329,0.031188607215881348,0.004652073606848717,-0.21203125291503966,False,False
16,0.32,1.260654330253601,0.20160290598869324,4.340225696563721,0.17164818942546844,-0.31024590134620667,-0.32651829719543457,0.718231201171875,-0.4140082597732544,0.0896972045302391,-1.1567809581756592,-1.1028424501419067,0.16480055451393127,0.0,0.0,5.0,1.4370787047218634,-0.006170690059661865,-0.13567429780960083,-0.15156787633895874,0.49730563163757324,0.004993996117264032,-0.20703725679777563,False,False
17,0.34,1.2742730379104614,0.19390803575515747,4.342000484466553,0.1802593320608139,-0.3251475393772125,-0.3438604474067688,0.6430186033248901,-0.3550526201725006,0.08742605894804001,-0.30848535895347595,-0.5734800100326538,0.11644449084997177,0.0,0.0,5.0,1.4471819042256682,-0.03182798624038696,0.4100198745727539,-0.08486920595169067,0.20196068286895752,0.004844416864216328,-0.2021928399335593,False,False
18,0.36,1.2862529754638672,0.18748979270458221,4.343966960906982,0.18707527220249176,-0.3380366861820221,-0.35392677783966064,0.5544281005859375,-0.2865780293941498,0.10890131443738937,-0.47652333974838257,-0.8579362630844116,0.0486006885766983,0.0,0.0,5.0,1.4560145904624993,-0.06567472219467163,0.01806020736694336,-0.15852737426757812,0.39092230796813965,0.004931716248393059,-0.19726112368516624,False,False
19,0.38,1.2965394258499146,0.18236638605594635,4.346075534820557,0.19270718097686768,-0.3511224389076233,-0.3602885901927948,0.47374311089515686,-0.22568300366401672,0.10169043391942978,0.03039299137890339,-0.5533297061920166,-0.010352153331041336,0.0,0.0,5.0,1.4635194524523933,-0.12070953845977783,0.3658355474472046,-0.019319534301757812,0.06896662712097168,0.004804011434316635,-0.1924571122508496,False,False
20,0.4,1.3051440715789795,0.17849239706993103,4.348122596740723,0.19695745408535004,-0.36372262239456177,-0.36550241708755493,0.38629111647605896,-0.1616911143064499,0.10280791670084,-0.4032396674156189,-0.7659340500831604,-0.06387195736169815,0.0,0.0,5.0,1.4697634953520873,0.07014632225036621,-0.19507694244384766,-0.20487481355667114,0.40868568420410156,0.004803351126611233,-0.18765376112423837,False,False
21,0.42,1.3120557069778442,0.17584125697612762,4.3499932289123535,0.1998712122440338,-0.3752564787864685,-0.3650610148906708,0.3044988214969635,-0.10350749641656876,0.08413241058588028,0.5524637699127197,-0.40832120180130005,-0.09630391746759415,0.0,0.0,5.0,1.4747607020557143,-0.16613829135894775,0.4591243267059326,0.04579901695251465,-0.22657114267349243,0.004648113623261452,-0.18300564750097692,False,False
22,0.44,1.3172982931137085,0.17435075342655182,4.351513862609863,0.2027016431093216,-0.3885122537612915,-0.36484193801879883,0.21937012672424316,-0.04570312798023224,0.06778335571289062,-0.4251118004322052,-0.9238746166229248,-0.1291600912809372,0.0,0.0,5.0,1.4785828514655088,0.11517894268035889,-0.48322778940200806,-0.3098546266555786,0.6563625335693359,0.0044392370618879795,-0.17856641043908894,False,False
23,0.46,1.3208664655685425,0.17397549748420715,4.352582931518555,0.20387490093708038,-0.3995533287525177,-0.35677555203437805,0.13711528480052948,0.00791581254452467,0.0389997698366642,1.2765306234359741,-0.14710195362567902,-0.16340512037277222,0.0,0.0,5.0,1.481251009839156,-0.1386173963546753,0.6045122146606445,0.10380303859710693,-0.26732659339904785,0.004663144703954458,-0.17390326573513448,False,False
24,0.48,1.322640061378479,0.17472735047340393,4.353353023529053,0.2038014829158783,-0.4100100100040436,-0.34335142374038696,0.039978787302970886,0.06668496131896973,0.03805173560976982,0.06308361142873764,-0.833286702632904,-0.1980401873588562,0.0,0.0,5.0,1.4825851379080193,0.1536175012588501,-0.38564038276672363,-0.31841135025024414,0.5822992324829102,0.004233852960169315,-0.16966941277496517,False,False
25,0.5,1.3225644826889038,0.17656080424785614,4.353871822357178,0.20346762239933014,-0.42207399010658264,-0.32629677653312683,-0.04785369336605072,0.11612486094236374,0.013813251629471779,1.6286020278930664,-0.295748233795166,-0.2316933274269104,0.0,0.0,5.0,1.482508735357351,0.04440796375274658,0.36833715438842773,0.06434977054595947,0.05961871147155762,0.004485014826059341,-0.16518439794890583,False,False
26,0.52,1.3204971551895142,0.17944836616516113,4.35434103012085,0.2013493925333023,-0.43224668502807617,-0.2964361011981964,-0.1590948849916458,0.17141661047935486,0.03322993218898773,1.269728422164917,-0.613930344581604,-0.2614123821258545,0.0,0.0,5.0,1.4808071982430229,0.002707242965698242,0.15913021564483643,-0.0656314492225647,0.291537880897522,0.004404569510370493,-0.16077982843853533,False,False
27,0.54,1.316253423690796,0.18334174156188965,4.355079650878906,0.19887733459472656,-0.4449962079524994,-0.26782354712486267,-0.2656066119670868,0.2168290615081787,0.04063815250992775,1.486323595046997,-0.5485944151878357,-0.3092305660247803,0.0,0.0,5.0,1.4771795849818539,-0.07602399587631226,0.29383420944213867,0.05343735218048096,0.2804906368255615,0.004521336406469345,-0.156258492032066,False,False
28,0.56,1.3097870349884033,0.18810194730758667,4.356110572814941,0.19434140622615814,-0.456126868724823,-0.2376915067434311,-0.3812912106513977,0.2579873502254486,0.06256953626871109,1.3291147947311401,-0.4275088906288147,-0.3648061752319336,0.0,0.0,5.0,1.471569914766309,-0.01102304458618164,0.17419850826263428,0.06012392044067383,0.3015252351760864,0.004560596309602261,-0.15169789572246373,False,False
29,0.58,1.3010053634643555,0.1936105191707611,4.357563018798828,0.18756647408008575,-0.4641098976135254,-0.20750102400779724,-0.4970230162143707,0.291749507188797,0.08272653818130493,1.388874888420105,-0.21735644340515137,-0.404526948928833,0.0,0.0,5.0,1.4638392205810944,0.04802834987640381,0.20279932022094727,0.17628085613250732,0.284404993057251,0.004634622950106859,-0.14706327277235687,False,False
30,0.6,1.2898175716400146,0.19974662363529205,4.359585762023926,0.17887261509895325,-0.46778345108032227,-0.1763283908367157,-0.6217156648635864,0.32067403197288513,0.11969278752803802,1.3376303911209106,0.00468195416033268,-0.4290039539337158,0.0,0.0,5.0,1.4538426592886586,0.1498241424560547,0.07639884948730469,0.20312607288360596,0.2651127576828003,0.0046050818637013435,-0.14245819090865552,False,False
31,0.62,1.2761489152908325,0.20638823509216309,4.362343788146973,0.16893593966960907,-0.46652188897132874,-0.14361919462680817,-0.744942843914032,0.34230539202690125,0.1563257873058319,1.485607385635376,0.2613023817539215,-0.42793893814086914,0.0,0.0,5.0,1.441442888947453,0.1975470781326294,0.009025335311889648,0.2769134044647217,0.23586690425872803,0.0045226761139929295,-0.1379355147946626,False,False
32,0.64,1.2600220441818237,0.21338985860347748,4.365871906280518,0.1585122048854828,-0.4591500759124756,-0.10762577503919601,-0.8673001527786255,0.35656091570854187,0.19673702120780945,1.648037314414978,0.5872312784194946,-0.40656495094299316,0.0,0.0,5.0,1.4266426401952446,0.2769976854324341,-0.006298243999481201,0.3671520948410034,0.1443561315536499,0.00448867492377758,-0.13344683987088501,False,False
33,0.66,1.2414536476135254,0.220597505569458,4.370283603668213,0.14863701164722443,-0.4455948770046234,-0.0696558952331543,-0.9888198971748352,0.36280253529548645,0.24483026564121246,1.7168983221054077,0.8421026468276978,-0.35944509506225586,0.0,0.0,5.0,1.409401702299769,0.17349016666412354,-0.04043877124786377,0.33224308490753174,0.09723842144012451,0.00450797937810421,-0.1289388604927808,False,False
34,0.68,1.2205965518951416,0.22784486413002014,4.375487327575684,0.1400790959596634,-0.4259644150733948,-0.0318920873105526,-1.0959949493408203,0.36064133048057556,0.2759955823421478,1.6977146863937378,1.1582298278808594,-0.31764698028564453,0.0,0.0,5.0,1.3898867948963678,0.10659158229827881,-0.05219733715057373,0.2814059257507324,-0.01735001802444458,0.004636451601982117,-0.12430240889079869,False,False
35,0.7000000000000001,1.1977527141571045,0.2349797487258911,4.38112211227417,0.13323253393173218,-0.400662899017334,0.0033366717398166656,-1.1873823404312134,0.3517560362815857,0.28786084055900574,1.5495857000350952,1.3810135126113892,-0.27504706382751465,0.0,0.0,5.0,1.368516308451594,0.024624347686767578,-0.16545569896697998,0.17050600051879883,-0.09309577941894531,0.004695652052760124,-0.11960675683803856,False,False
36,0.72,1.173287272453308,0.24189622700214386,4.386672496795654,0.12839554250240326,-0.3706222474575043,0.03539671748876572,-1.2581779956817627,0.3390651345252991,0.26748281717300415,1.473802089691162,1.6142162084579468,-0.23280692100524902,0.0,0.0,5.0,1.3458407909279881,0.0077430009841918945,-0.1298753023147583,0.17446279525756836,-0.16965097188949585,0.004866806324571371,-0.11473995051346719,False,False
37,0.74,1.1474863290786743,0.24851487576961517,4.391785621643066,0.12570950388908386,-0.33682599663734436,0.06360261887311935,-1.3208352327346802,0.3220958709716797,0.24417462944984436,1.253036618232727,1.7491503953933716,-0.18795514106750488,0.0,0.0,5.0,1.3222742714510292,0.04469263553619385,-0.31586968898773193,0.02467215061187744,-0.1420447826385498,0.0047634984366595745,-0.10997645207680762,False,False
38,0.76,1.1205812692642212,0.25478243827819824,4.396200656890869,0.12525025010108948,-0.3000556528568268,0.09095773100852966,-1.3686931133270264,0.3040836751461029,0.19754494726657867,1.4672799110412598,1.9140465259552002,-0.13886260986328125,0.0,0.0,5.0,1.2981487274653143,0.037506818771362305,0.021440863609313965,0.17836260795593262,-0.2985215187072754,0.005284512881189585,-0.10469193919561803,False,False
39,0.78,1.0926942825317383,0.26061129570007324,4.400003433227539,0.12675684690475464,-0.26369863748550415,0.11490010470151901,-1.4188156127929688,0.2781726121902466,0.18296189606189728,0.9682044386863708,1.717569351196289,-0.09296635538339615,0.0,0.0,5.0,1.273536384506843,-0.013936281204223633,-0.3595086336135864,-0.1521303653717041,0.02800428867340088,0.004923304542899132,-0.0997686346527189,False,False
40,0.8,1.0639759302139282,0.2659519612789154,4.4031171798706055,0.12982876598834991,-0.22672849893569946,0.13926081359386444,-1.452073574066162,0.255420982837677,0.12852254509925842,1.541985034942627,1.9876744747161865,-0.07756326347589493,0.0,0.0,5.0,1.2486169655856494,-0.0342443585395813,0.2354041337966919,0.2239220142364502,-0.4874867796897888,0.005789153277873993,-0.09397948137484491,False,False
41,0.8200000000000001,1.0345699787139893,0.2707333266735077,4.405562877655029,0.1339828372001648,-0.19226177036762238,0.15857799351215363,-1.48734712600708,0.2222045212984085,0.11610778421163559,0.4756019711494446,1.4813225269317627,-0.03643305227160454,0.0,0.0,5.0,1.2235142285440486,0.01285254955291748,-0.5547229647636414,-0.2575439214706421,0.32657313346862793,0.0049439663998782635,-0.08903551497496665,False,False
42,0.84,1.0045801401138306,0.2748909890651703,4.407428741455078,0.13922466337680817,-0.15695472061634064,0.17912548780441284,-1.510693907737732,0.19318658113479614,0.07054412364959717,1.6700202226638794,2.086024284362793,-0.043068211525678635,0.0,0.0,5.0,1.1982850287948454,-0.010676801204681396,0.5198385715484619,0.2970540523529053,-0.7325730919837952,0.006077684462070465,-0.08295783051289618,False,False
43,0.86,0.9741033911705017,0.2782945930957794,4.409077167510986,0.1450907289981842,-0.12348312884569168,0.19727015495300293,-1.5355886220932007,0.14660778641700745,0.0943170115351677,0.22607183456420898,1.3108147382736206,-0.018252084031701088,0.0,0.0,5.0,1.1728235550128825,-0.1453152298927307,-0.4729357957839966,-0.21951496601104736,0.5660439729690552,0.005047897342592478,-0.0779099331703037,False,False
44,0.88,0.9432520270347595,0.2808658480644226,4.410652160644531,0.1517903059720993,-0.08737228065729141,0.21320606768131256,-1.5485084056854248,0.11025413125753403,0.06320234388113022,1.4381849765777588,2.360189914703369,-0.060888584703207016,0.0,0.0,5.0,1.1471446669305008,0.2639498710632324,0.6111025810241699,0.168768048286438,-0.8229294419288635,0.006379471626132727,-0.07153046154417098,False,False
45,0.9,0.9121814966201782,0.282505601644516,4.412382125854492,0.1584305763244629,-0.0539381317794323,0.2304590493440628,-1.5569711923599243,0.05319515988230705,0.10977549105882645,0.33365365862846375,1.047134280204773,-0.030944490805268288,0.0,0.0,5.0,1.1212400562555924,-0.3041168451309204,-0.3168216943740845,-0.1530987024307251,0.4593874216079712,0.005757186096161604,-0.06577327544800937,False,False
46,0.92,0.8810281157493591,0.28318047523498535,4.414222717285156,0.16456586122512817,-0.023498205468058586,0.24370554089546204,-1.5575077533721924,0.014089282602071762,0.07420875132083893,1.0149987936019897,2.0555858612060547,-0.08678731322288513,0.0,0.0,5.0,1.0952336496108783,0.3092827796936035,0.5240392684936523,0.07831192016601562,-0.7119057774543762,0.006753489840775728,-0.059019785607233644,False,False
47,0.9400000000000001,0.8499420285224915,0.2828839421272278,4.4160380363464355,0.1700030416250229,0.003444289555773139,0.25533437728881836,-1.5498993396759033,-0.04402676597237587,0.1072043925523758,0.15315929055213928,0.6895123720169067,-0.052938368171453476,0.0,0.0,5.0,1.069315833398391,-0.29537588357925415,-0.36244016885757446,-0.16664576530456543,0.4104505777359009,0.00630614347755909,-0.052713642129674554,False,False
48,0.96,0.819023847579956,0.2816157341003418,4.417724132537842,0.17458634078502655,0.026643136516213417,0.2654848098754883,-1.5413216352462769,-0.08292080461978912,0.06140170618891716,0.8551278114318848,1.6701182126998901,-0.10042509436607361,0.0,0.0,5.0,1.0436247747281386,0.2483583688735962,0.37442588806152344,0.14371061325073242,-0.6487736701965332,0.0070033292286098,-0.045710312901064754,False,False
49,0.98,0.7883732914924622,0.2793881893157959,4.419132232666016,0.17919933795928955,0.0489669144153595,0.2743978500366211,-1.522815465927124,-0.14002159237861633,0.07928281277418137,0.018534120172262192,0.6043673753738403,-0.05222984775900841,0.0,0.0,5.0,1.0183307764156917,-0.2273523211479187,-0.23321092128753662,-0.2036668062210083,0.29339873790740967,0.006880037020891905,-0.03883027588017285,False,False
50,1.0,0.7580748796463013,0.27617496252059937,4.420291900634766,0.18270008265972137,0.06676273792982101,0.28044983744621277,-1.506557822227478,-0.1813460886478424,0.036608610302209854,0.5665519833564758,1.2028831243515015,-0.09796378761529922,0.0,0.0,5.0,0.9934845814322742,0.07814550399780273,0.29959821701049805,0.17686057090759277,-0.35009002685546875,0.007240740116685629,-0.03158953576348722,False,False
51,1.02,0.7282018661499023,0.27198272943496704,4.421133041381836,0.1861509531736374,0.08457037061452866,0.28390753269195557,-1.4800729751586914,-0.23789983987808228,0.04745541140437126,-0.24693912267684937,0.6031922698020935,-0.06952033191919327,0.0,0.0,5.0,0.9691952944349957,-0.09863638877868652,-0.0857623815536499,-0.141515851020813,0.32899999618530273,0.007225662935525179,-0.02436387282796204,False,False
52,1.04,0.6988660097122192,0.26671597361564636,4.421999454498291,0.18889792263507843,0.10055380314588547,0.2842094302177429,-1.4530236721038818,-0.28866127133369446,0.03914938122034073,0.25186723470687866,1.0078197717666626,-0.11452655494213104,0.0,0.0,5.0,0.945323088003829,0.14540016651153564,0.37231016159057617,0.18858075141906738,-0.19439619779586792,0.007444240618497133,-0.016919632209464908,False,False
53,1.06,0.6701802015304565,0.260309636592865,4.423172473907471,0.19091232120990753,0.11503346264362335,0.2828354835510254,-1.4149653911590576,-0.35182467103004456,0.07807071506977081,-0.4108898639678955,0.4382510483264923,-0.09999589622020721,0.0,0.0,5.0,0.9217551758924603,0.12832248210906982,0.024821758270263672,0.04314911365509033,0.3588792085647583,0.00752916419878602,-0.009390468010678887,False,False
54,1.08,0.6422908902168274,0.2526439428329468,4.425163269042969,0.1919817328453064,0.1266700029373169,0.27931520342826843,-1.3735355138778687,-0.4144911468029022,0.12100952863693237,0.04598548263311386,0.7092792987823486,-0.11975561082363129,0.0,0.0,5.0,0.8982225875377818,0.2398083209991455,0.4109945297241211,0.25849640369415283,-0.11053580045700073,0.00762784481048584,-0.0017626232001930475,False,False
55,1.1,0.6153001189231873,0.24367770552635193,4.428239345550537,0.19225285947322845,0.13565698266029358,0.2743971347808838,-1.325154185295105,-0.48187491297721863,0.18653546273708344,-0.5412887930870056,0.16242407262325287,-0.10133521258831024,0.0,0.0,5.0,0.8745760724453614,0.33444905281066895,0.07214999198913574,0.17911362648010254,0.3975449800491333,0.007759273983538151,0.005996650783345103,False,False
56,1.12,0.5893248319625854,0.23334158957004547,4.43280029296875,0.191696897149086,0.14110566675662994,0.26872867345809937,-1.2721998691558838,-0.5514068007469177,0.2696366310119629,-0.017919156700372696,0.3477790057659149,-0.09725086390972137,0.0,0.0,5.0,0.8505689640747192,-0.18918317556381226,0.3910391330718994,0.14690256118774414,-0.10250306129455566,0.007718637119978666,0.01371528790332377,False,False
57,1.1400000000000001,0.5642887949943542,0.22179938852787018,4.4383344650268555,0.19089344143867493,0.14675810933113098,0.25923028588294983,-1.2312554121017456,-0.6024900078773499,0.28384366631507874,-0.9203236699104309,0.17706140875816345,-0.1280517429113388,0.0,0.0,5.0,0.8264895559438039,0.225638747215271,0.09956121444702148,-0.010108590126037598,0.3055112361907959,0.007960050366818905,0.021675338270142674,False,False
58,1.16,0.5401461124420166,0.20918279886245728,4.444509983062744,0.1890253871679306,0.15056543052196503,0.2453555017709732,-1.1829633712768555,-0.6585690975189209,0.33383989334106445,-0.4394625127315521,0.14566466212272644,-0.1456991285085678,0.0,0.0,5.0,0.8025487057139322,-0.2100709080696106,0.16527485847473145,0.1019824743270874,-0.10774898529052734,0.007877230644226074,0.02955256891436875,False,False
59,1.18,0.5168481469154358,0.19561369717121124,4.451059818267822,0.18680904805660248,0.1545446664094925,0.22986595332622528,-1.1468015909194946,-0.6978899836540222,0.3212651312351227,-1.0758060216903687,0.1894340068101883,-0.16111861169338226,0.0,0.0,5.0,0.7789300665727743,0.07372188568115234,0.03278160095214844,-0.08575671911239624,0.13033485412597656,0.008103841915726662,0.03765641083009541,False,False
60,1.2,0.4943124055862427,0.1812538057565689,4.457556247711182,0.1841578185558319,0.15833953022956848,0.21073615550994873,-1.10675847530365,-0.7374425530433655,0.3284383714199066,-0.7958321571350098,0.12380854040384293,-0.17742608487606049,0.0,0.0,5.0,0.7559384371857745,-0.04974925518035889,-0.11352336406707764,0.04047393798828125,-0.11059290170669556,0.008155488409101963,0.04581189923919737,False,False
61,1.22,0.4725065231323242,0.1662052571773529,4.46383810043335,0.18154552578926086,0.16244728863239288,0.19345608353614807,-1.0738039016723633,-0.7669333219528198,0.29980310797691345,-0.8904926776885986,0.22673729062080383,-0.1574232578277588,0.0,0.0,5.0,0.7337275955440865,0.013772964477539062,-0.12565737962722778,-0.08771151304244995,-0.13157004117965698,0.008275451138615608,0.05408735037781298,False,False
62,1.24,0.4513434171676636,0.15061180293560028,4.469459056854248,0.1792110949754715,0.16631712019443512,0.1763068586587906,-1.0424796342849731,-0.7919558882713318,0.2623286843299866,-0.7862176895141602,0.11126530170440674,-0.1403580904006958,0.0,0.0,5.0,0.7126489232140042,-0.12679743766784668,-0.13174694776535034,-0.0562281608581543,-0.16181319952011108,0.008303760550916195,0.062391110928729177,False,False
63,1.26,0.43078020215034485,0.1345648318529129,4.474195957183838,0.17695964872837067,0.1694103330373764,0.15911348164081573,-1.0138384103775024,-0.812332034111023,0.21138142049312592,-0.8955193161964417,0.1565995067358017,-0.13006675243377686,0.0,0.0,5.0,0.6929279673805316,-0.02376323938369751,-0.18584120273590088,-0.10401749610900879,-0.13799506425857544,0.008420326747000217,0.0708114376757294,False,False
64,1.28,0.41079485416412354,0.11813303083181381,4.477940559387207,0.17495836317539215,0.17253272235393524,0.14225836098194122,-0.9846892356872559,-0.8304314613342285,0.16314996778964996,-0.7559441328048706,0.12244744598865509,-0.11181290447711945,0.0,0.0,5.0,0.674725043787598,-0.18100661039352417,-0.16155600547790527,-0.00652700662612915,-0.18500900268554688,0.008383379317820072,0.07919481699354947,False,False
65,1.3,0.3913774788379669,0.1013726070523262,4.480644226074219,0.17340803146362305,0.17687776684761047,0.12471901625394821,-0.9570162296295166,-0.8452025055885315,0.10729004442691803,-0.9710805416107178,0.28778019547462463,-0.09700627624988556,0.0,0.0,5.0,0.6581665110837802,0.15129423141479492,-0.2516143321990967,-0.1090121865272522,-0.1626431941986084,0.00856079813092947,0.08775561512447894,False,False
66,1.32,0.3725470304489136,0.08432889729738235,4.482388496398926,0.17234311997890472,0.18092674016952515,0.10891034454107285,-0.9259903430938721,-0.858737051486969,0.06716900318861008,-0.5908558964729309,0.10202018171548843,-0.054499994963407516,0.0,0.0,5.0,0.643291785643079,-0.20958608388900757,-0.021615445613861084,0.1582474708557129,-0.3170180320739746,0.00831788033246994,0.09607349545694888,False,False
67,1.34,0.3543350100517273,0.06704012304544449,4.483314514160156,0.17179764807224274,0.18382872641086578,0.08977840095758438,-0.8952141404151917,-0.8696666955947876,0.02549695409834385,-1.3124686479568481,0.18125012516975403,-0.02775128372013569,0.0,0.0,5.0,0.6300885403844935,0.4810028076171875,-0.334197998046875,-0.1852177381515503,-0.00599217414855957,0.008655044250190258,0.10472853970713913,False,False
68,1.36,0.33680349588394165,0.049548085778951645,4.483741760253906,0.17184075713157654,0.1837749183177948,0.07435758411884308,-0.8580067753791809,-0.8790141940116882,0.0172635056078434,-0.2304004728794098,-0.18650506436824799,0.03146139159798622,0.0,0.0,5.0,0.6183964567732725,-0.4496225118637085,0.21589887142181396,0.3313429355621338,-0.5079897046089172,0.007984237745404243,0.11271277745254338,False,False
