step,time,pos_x,pos_y,pos_z,euler_z,euler_y,euler_x,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,target_x,target_y,target_z,target_dist,action_0,action_1,action_2,action_3,reward,cumulative_reward,terminated,truncated
0,0.0,0.8781673908233643,-0.7574008703231812,4.474255084991455,2.9855432510375977,3.0378692150115967,-3.108471632003784,-0.649166464805603,0.9660124778747559,0.876379132270813,0.0,0.0,0.0,0.0,0.0,5.0,1.2732799222202358,0.4279043674468994,-0.9961739182472229,-0.9627099633216858,0.34623730182647705,-0.04993955045938492,-0.04993955045938492,False,False
1,0.02,0.8653520941734314,-0.7381699085235596,4.491550922393799,2.985581636428833,3.038760185241699,-3.089163064956665,-0.6324586868286133,0.9566201567649841,0.8531615734100342,1.9304684400558472,-0.08880867063999176,0.007603645324707031,0.0,0.0,5.0,1.2458930633319298,0.5159721374511719,-0.9676634669303894,-0.7507166266441345,-0.8489755392074585,-0.050721146166324615,-0.10066069662570953,False,False
2,0.04,0.8527918457984924,-0.7191164493560791,4.507641315460205,2.985618829727173,3.051626443862915,-3.039491891860962,-0.623870313167572,0.9479773640632629,0.7558706402778625,3.0364482402801514,-1.1926889419555664,0.10219600051641464,0.0,0.0,5.0,1.219343870381383,0.15455985069274902,-0.806806743144989,-0.17740678787231445,-0.931337296962738,-0.05072249099612236,-0.1513831876218319,False,False
3,0.06,0.8403747081756592,-0.7002816796302795,4.521745204925537,2.984851360321045,3.0791945457458496,-2.9751880168914795,-0.6184350252151489,0.9345780611038208,0.6544134020805359,3.399945020675659,-1.5485947132110596,0.19317413866519928,0.0,0.0,5.0,1.1938809530178653,-0.013447761535644531,-0.5828781127929688,0.0008870363235473633,-0.9318808317184448,-0.050092026591300964,-0.20147521421313286,False,False
4,0.08,0.8280287981033325,-0.6817740797996521,4.533822059631348,2.9834225177764893,3.1102678775787354,-2.9073731899261475,-0.6168143153190613,0.9152156114578247,0.5530898571014404,3.388427972793579,-1.5239794254302979,0.2851099371910095,0.0,0.0,5.0,1.1695167627962715,-0.1193230152130127,-0.4586395025253296,-0.02454143762588501,-0.9094061255455017,-0.04931700974702835,-0.2507922239601612,False,False
5,0.1,0.8156771063804626,-0.6636901497840881,4.543774604797363,2.981783151626587,3.1407039165496826,-2.841059923171997,-0.618934154510498,0.8923383951187134,0.4418638348579407,3.2456300258636475,-1.4539551734924316,0.3609697222709656,0.0,0.0,5.0,1.1462789224361722,-0.18858247995376587,-0.3994678258895874,-0.08759820461273193,-0.8623935580253601,-0.047831375151872635,-0.29862359911203384,False,False
6,0.12,0.8032525181770325,-0.6460920572280884,4.551418304443359,2.979715347290039,-3.1125786304473877,-2.7782480716705322,-0.6240233182907104,0.8667483329772949,0.3221912086009979,3.0326273441314697,-1.4398725032806396,0.419001042842865,0.0,0.0,5.0,1.1242219940738742,-0.07165753841400146,-0.9907032251358032,0.786737322807312,-0.070778489112854,-0.0460764616727829,-0.34470006078481674,False,False
7,0.14,0.7905780673027039,-0.6295145750045776,4.557852745056152,2.9830918312072754,-3.0953311920166016,-2.7223684787750244,-0.6442369222640991,0.7892982363700867,0.3204902112483978,2.56937575340271,-0.023946138098835945,0.5387212038040161,0.0,0.0,5.0,1.1030849811767234,0.09500408172607422,-0.9886975288391113,0.6113617420196533,-0.4440643787384033,-0.04527899622917175,-0.3899790570139885,False,False
8,0.16,0.7775084972381592,-0.6144330501556396,4.563868522644043,2.996798515319824,-3.0953586101531982,-2.6766483783721924,-0.6627331376075745,0.7176382541656494,0.28051233291625977,2.066274642944336,0.6145570874214172,0.6923848390579224,0.0,0.0,5.0,1.082708687478674,0.054586052894592285,-0.976982057094574,0.35059642791748047,-0.3413827419281006,-0.04518084600567818,-0.43515990301966667,False,False
9,0.18,0.764096200466156,-0.6007677316665649,4.568878173828125,3.0182297229766846,-3.10374116897583,-2.6377906799316406,-0.6781792044639587,0.647955060005188,0.2200925201177597,1.909466028213501,1.1258043050765991,0.8084465265274048,0.0,0.0,5.0,1.0633112902534132,-0.07084435224533081,-0.9460332989692688,0.31493163108825684,-0.33570051193237305,-0.04547538235783577,-0.48063528537750244,False,False
