step,time,pos_x,pos_y,pos_z,euler_z,euler_y,euler_x,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,target_x,target_y,target_z,target_dist,action_0,action_1,action_2,action_3,reward,cumulative_reward,terminated,truncated
0,0.0,-0.18427199125289917,0.983126163482666,5.723972320556641,3.0824594497680664,-2.995169162750244,3.0132572650909424,-0.004385769367218018,-0.03812384605407715,-0.4204171299934387,0.0,0.0,0.0,0.0,0.0,5.0,1.2347587379794571,-0.005894064903259277,-0.9996225833892822,-0.5177777409553528,-0.9170321822166443,-0.04860800504684448,-0.04860800504684448,False,False
1,0.02,-0.1844264268875122,0.9824294447898865,5.714077472686768,3.0836026668548584,-2.9898934364318848,3.0184643268585205,-0.011096644215285778,-0.03158293291926384,-0.5690599679946899,0.5377345085144043,-0.53755122423172,0.046003881841897964,0.0,0.0,5.0,1.2284491678223324,-0.09192150831222534,-0.9993793368339539,-0.27814948558807373,-0.9329934120178223,-0.048736054450273514,-0.097344059497118,False,False
2,0.04,-0.18473857641220093,0.9818770885467529,5.701340198516846,3.08662748336792,-2.9773828983306885,3.030773639678955,-0.020253796130418777,-0.023772485554218292,-0.7046482563018799,0.7409172058105469,-0.7396422028541565,0.10465355962514877,0.0,0.0,5.0,1.2206920302367437,-0.02004992961883545,-0.9990525841712952,-0.1644662618637085,-0.9228297472000122,-0.048886988312006,-0.146231047809124,False,False
3,0.06,-0.18527217209339142,0.9814939498901367,5.686069488525391,3.091214179992676,-2.961409091949463,3.0463879108428955,-0.0333281047642231,-0.014744170941412449,-0.8224446773529053,0.8993648290634155,-0.8954727053642273,0.18057940900325775,0.0,0.0,5.0,1.2117538918892057,0.06800460815429688,-0.9985309839248657,-0.08683723211288452,-0.9076476693153381,-0.04909124970436096,-0.19532229751348495,False,False
4,0.08,-0.18611079454421997,0.9812944531440735,5.668601036071777,3.097515821456909,-2.9422965049743652,3.0648927688598633,-0.05085213482379913,-0.005500737112015486,-0.9244562983512878,1.0703243017196655,-1.061468243598938,0.2719312906265259,0.0,0.0,5.0,1.2019165432980201,0.12456667423248291,-0.9977242350578308,0.015304207801818848,-0.8893234729766846,-0.04929560422897339,-0.24461790174245834,False,False
5,0.1,-0.18735148012638092,0.9812732338905334,5.649242401123047,3.1056623458862305,-2.920393228530884,3.0858237743377686,-0.07363715767860413,0.0029951592441648245,-1.0115158557891846,1.1932660341262817,-1.1762592792510986,0.3780592679977417,0.0,0.0,5.0,1.1914333519217726,0.19371724128723145,-0.9965906739234924,0.09596538543701172,-0.8612030744552612,-0.049526263028383255,-0.2941441647708416,False,False
6,0.12,-0.18910712003707886,0.98140549659729,5.6282806396484375,3.1157796382904053,-2.8962721824645996,3.1084682941436768,-0.1024419516324997,0.009724345989525318,-1.0847110748291016,1.3056132793426514,-1.2765308618545532,0.49813544750213623,0.0,0.0,5.0,1.1805315810079549,0.29164576530456543,-0.9951909184455872,0.1340712308883667,-0.8486135601997375,-0.0498758964240551,-0.3440200611948967,False,False
7,0.14,-0.19150419533252716,0.9816449880599976,5.605978488922119,3.1280386447906494,-2.869347095489502,3.133236885070801,-0.1378803253173828,0.013600709848105907,-1.1456767320632935,1.4856107234954834,-1.4392154216766357,0.6308773756027222,0.0,0.0,5.0,1.1694061178434147,0.36191344261169434,-0.9928904175758362,0.19231009483337402,-0.8593910932540894,0.005359843838959932,-0.33866021735593677,False,False
8,0.16,-0.19468355178833008,0.9819226264953613,5.5825676918029785,0.000939728575758636,-0.30283617973327637,0.01920388452708721,-0.18078838288784027,0.013384385965764523,-1.1955822706222534,1.6821022033691406,-1.611363410949707,0.7755836248397827,0.0,0.0,5.0,1.1582136440627517,-0.9354076385498047,-0.6305367350578308,0.5187184810638428,0.998030424118042,0.0052298433147370815,-0.3334303740411997,False,False
9,0.18,-0.19904747605323792,0.9821178317070007,5.559045791625977,0.016738828271627426,-0.3080548048019409,0.05330105125904083,-0.25588715076446533,0.004580115433782339,-1.1567697525024414,2.2057220935821533,1.143406629562378,0.7309569120407104,0.0,0.0,5.0,1.1474787711390306,-0.5739642381668091,0.7142822742462158,0.4053676128387451,0.8908038139343262,0.005192719399929047,-0.32823765464127064,False,False
10,0.2,-0.20517756044864655,0.9819712042808533,5.537230968475342,0.0329403430223465,-0.27426648139953613,0.08468720316886902,-0.35523101687431335,-0.021284790709614754,-1.0242875814437866,1.4002324342727661,2.3338029384613037,0.5727041959762573,0.0,0.0,5.0,1.1379729306259445,0.34231066703796387,0.44114792346954346,-0.05750805139541626,0.7615963220596313,0.00491294963285327,-0.32332470500841737,False,False
11,0.22,-0.21315190196037292,0.9811979532241821,5.5180745124816895,0.048525694757699966,-0.22962738573551178,0.11650461703538895,-0.43957674503326416,-0.057878121733665466,-0.8909931778907776,2.170440912246704,2.257890224456787,0.4872388243675232,0.0,0.0,5.0,1.1298603264137514,-0.010279059410095215,0.679229736328125,0.1914910078048706,0.08276724815368652,0.005984938703477383,-0.31733976630494,False,False
12,0.24,-0.22254347801208496,0.9796445965766907,5.5010881423950195,0.0634104534983635,-0.19025392830371857,0.1480223536491394,-0.49752384424209595,-0.0990247130393982,-0.8073845505714417,1.2913800477981567,1.8373137712478638,0.4331647753715515,0.0,0.0,5.0,1.1226390611663724,-0.11156833171844482,0.16787731647491455,-0.07010501623153687,0.5432960987091064,0.005475110374391079,-0.3118646559305489,False,False
13,0.26,-0.2329062670469284,0.9772528409957886,5.485391139984131,0.07799708098173141,-0.15069696307182312,0.174911767244339,-0.5370131134986877,-0.1411958783864975,-0.7622860670089722,1.6458011865615845,2.2972917556762695,0.350036084651947,0.0,0.0,5.0,1.115738770160457,0.07788121700286865,0.4985913038253784,-0.06728041172027588,0.18948817253112793,0.006039842031896114,-0.3058248138986528,False,False
14,0.28,-0.243967205286026,0.9739189147949219,5.470761299133301,0.09209579229354858,-0.11156857758760452,0.20412708818912506,-0.5671488642692566,-0.19336606562137604,-0.7007226347923279,1.4601200819015503,1.8085072040557861,0.28695911169052124,0.0,0.0,5.0,1.1088977638231874,-0.0929369330406189,0.4043222665786743,-0.026096761226654053,0.2312026023864746,0.006299465429037809,-0.299525348469615,False,False
15,0.3,-0.2555061876773834,0.9695124626159668,5.457185745239258,0.10462098568677902,-0.07842061668634415,0.2294779270887375,-0.5852118730545044,-0.24819473922252655,-0.6569197177886963,1.194104552268982,1.6965932846069336,0.21670573949813843,0.0,0.0,5.0,1.1019331344319774,0.0086822509765625,0.27867627143859863,-0.08370721340179443,0.23185944557189941,0.006410993169993162,-0.2931143552996218,False,False
