step,time,pos_x,pos_y,pos_z,euler_z,euler_y,euler_x,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,target_x,target_y,target_z,target_dist,action_0,action_1,action_2,action_3,reward,cumulative_reward,terminated,truncated
10,0.2,-0.5508297681808472,-0.7898252606391907,4.357024669647217,0.12888647615909576,0.3332486152648926,-0.1612853705883026,0.06492981314659119,0.225448340177536,-0.005763113033026457,0.4547354280948639,0.041531533002853394,0.4366518259048462,0.0,0.0,5.0,1.1578664220453938,0.12467014789581299,-0.0758737325668335,0.05102956295013428,-0.09561765193939209,0.006880662404000759,0.07194839604198933,False,False
11,0.22,-0.5489411354064941,-0.7849264740943909,4.356781959533691,0.13838201761245728,0.3344859182834625,-0.14849136769771576,0.12398941069841385,0.26412996649742126,-0.018463706597685814,0.513424277305603,-0.05764434114098549,0.46897709369659424,0.0,0.0,5.0,1.1537657420191245,0.10668981075286865,-0.0937148928642273,0.031729698181152344,-0.13895970582962036,0.006875300779938698,0.07882369682192802,False,False
12,0.24,-0.5458981394767761,-0.7792915105819702,4.356198310852051,0.1489337980747223,0.3334481716156006,-0.1344332993030548,0.18030250072479248,0.2990424633026123,-0.03984593227505684,0.5464189648628235,-0.1855771243572235,0.5035279989242554,0.0,0.0,5.0,1.1488170664205364,0.0962071418762207,-0.12613379955291748,0.01901388168334961,-0.15953916311264038,0.006861919537186623,0.08568561635911465,False,False
13,0.26,-0.5417529940605164,-0.7729920148849487,4.35512113571167,0.16054217517375946,0.3299255967140198,-0.11923351138830185,0.23414631187915802,0.3305604159832001,-0.06776145845651627,0.5954865217208862,-0.30260711908340454,0.5408533811569214,0.0,0.0,5.0,1.1431892718422585,0.03532731533050537,-0.1532825231552124,-0.017027318477630615,-0.2047824263572693,0.0068550449796020985,0.09254066133871675,False,False
14,0.28,-0.5365856289863586,-0.766111433506012,4.353335380554199,0.17309704422950745,0.3240630328655243,-0.10325915366411209,0.28248700499534607,0.3571572005748749,-0.11072409898042679,0.5986372232437134,-0.41190895438194275,0.5758947134017944,0.0,0.0,5.0,1.1371130092591084,0.023486018180847168,-0.15981978178024292,-0.08051693439483643,-0.21269738674163818,0.006821021903306246,0.09936168324202299,False,False
15,0.3,-0.5304850935935974,-0.7587334513664246,4.350613117218018,0.18646876513957977,0.31532183289527893,-0.08649412542581558,0.3274048864841461,0.38028913736343384,-0.16138476133346558,0.6575216054916382,-0.5784891247749329,0.6052683591842651,0.0,0.0,5.0,1.1308378346503598,-0.0616610050201416,-0.15156996250152588,-0.20817798376083374,-0.20317178964614868,0.006744928192347288,0.10610661143437028,False,False
16,0.32,-0.5235521793365479,-0.7509415745735168,4.346703052520752,0.2003260850906372,0.30262622237205505,-0.06804870069026947,0.36567237973213196,0.3985394537448883,-0.22949226200580597,0.7654306888580322,-0.7892485857009888,0.6131733655929565,0.0,0.0,5.0,1.1246408468914442,-0.2261197566986084,0.0999608039855957,-0.23496407270431519,-0.11917167901992798,0.006744354497641325,0.1128509659320116,False,False
17,0.34,-0.5158296227455139,-0.7427902221679688,4.341573238372803,0.21380741894245148,0.28514009714126587,-0.05105839669704437,0.4062403738498688,0.41619163751602173,-0.2833283543586731,0.5426028370857239,-1.0329986810684204,0.5720328092575073,0.0,0.0,5.0,1.1186345758454803,-0.1883469820022583,0.0708385705947876,-0.14154982566833496,0.17639672756195068,0.006842142902314663,0.11969310883432627,False,False
18,0.36,-0.5072171092033386,-0.7342681884765625,4.335749626159668,0.2259935438632965,0.2666686475276947,-0.0361877903342247,0.4545380771160126,0.4355457127094269,-0.2987813353538513,0.6122941970825195,-0.863723874092102,0.5182989835739136,0.0,0.0,5.0,1.1124960798242236,-0.1704922914505005,0.44771838188171387,-0.028596103191375732,0.05472564697265625,0.006814980413764715,0.12650808924809098,False,False
19,0.38,-0.49757418036460876,-0.7253525257110596,4.329993724822998,0.23666051030158997,0.2469925880432129,-0.026993008330464363,0.5091355443000793,0.4556046426296234,-0.27664098143577576,0.0356498658657074,-1.1351628303527832,0.4529826045036316,0.0,0.0,5.0,1.1057236364921779,0.18036890029907227,0.02658259868621826,0.08914542198181152,0.36672496795654297,0.006920964457094669,0.13342905370518565,False,False
20,0.4,-0.4868013262748718,-0.7160277366638184,4.325034141540527,0.24635383486747742,0.22722718119621277,-0.01926051639020443,0.5673837065696716,0.4764658510684967,-0.2190559208393097,0.5099941492080688,-0.8629593253135681,0.44145673513412476,0.0,0.0,5.0,1.097838859314434,-0.05421572923660278,0.6254099607467651,-0.0331307053565979,0.004342436790466309,0.0066651455126702785,0.14009419921785593,False,False
21,0.42,-0.4749325215816498,-0.7063226699829102,4.3211236000061035,0.2550815939903259,0.20358256995677948,-0.014120646752417088,0.6186508536338806,0.49364379048347473,-0.17178282141685486,-0.18339112401008606,-1.5150262117385864,0.3746909499168396,0.0,0.0,5.0,1.0887266785820784,-0.019402384757995605,0.13083422183990479,0.03195834159851074,0.5949715375900269,0.006991055328398943,0.14708525454625487,False,False
22,0.44,-0.46206313371658325,-0.6962801218032837,4.318360328674316,0.26238390803337097,0.17898601293563843,-0.011859924532473087,0.6672309637069702,0.5103246569633484,-0.10431303828954697,0.2704754173755646,-0.9539679288864136,0.3082835078239441,0.0,0.0,5.0,1.0783974170422381,0.06577062606811523,0.6043888330459595,0.06474912166595459,0.1273517608642578,0.006791397929191589,0.15387665247544646,False,False
23,0.46,-0.44825953245162964,-0.6859182715415955,4.31707763671875,0.26832354068756104,0.15476760268211365,-0.010600123554468155,0.7121042609214783,0.5255396366119385,-0.023758606985211372,-0.24373003840446472,-1.4740816354751587,0.25230664014816284,0.0,0.0,5.0,1.0666786947989593,-0.040269553661346436,0.22307896614074707,0.0008352994918823242,0.5239589214324951,0.007062880322337151,0.1609395327977836,False,False
24,0.48,-0.43365001678466797,-0.6752746105194092,4.317267417907715,0.2729853689670563,0.1290554404258728,-0.011953960172832012,0.7477300763130188,0.5386219620704651,0.042924344539642334,0.04204737767577171,-1.1022241115570068,0.17908185720443726,0.0,0.0,5.0,1.0536469595267104,0.027925610542297363,0.4042905569076538,0.03956472873687744,0.16540837287902832,0.007014426402747631,0.16795395920053124,False,False
25,0.5,-0.418398916721344,-0.6643867492675781,4.31873083114624,0.27642321586608887,0.10457729548215866,-0.013413709588348866,0.7763786911964417,0.5499508380889893,0.10358551144599915,-0.22843874990940094,-1.3496394157409668,0.13232356309890747,0.0,0.0,5.0,1.0395167562606322,-0.048326313495635986,0.18891370296478271,-0.025743842124938965,0.30072784423828125,0.007172056473791599,0.17512601567432284,False,False
26,0.52,-0.4026590883731842,-0.6532917618751526,4.3211989402771,0.2789437174797058,0.07907935976982117,-0.016762230545282364,0.7966052293777466,0.5594161152839661,0.1432918906211853,-0.12983271479606628,-1.2036164999008179,0.07983909547328949,0.0,0.0,5.0,1.024546410010009,0.023688077926635742,0.21744418144226074,-0.004829227924346924,0.13450324535369873,0.007187384646385908,0.18231340032070875,False,False
27,0.54,-0.38657665252685547,-0.6420179009437561,4.324422359466553,0.28069472312927246,0.05382053926587105,-0.01982380822300911,0.8106862902641296,0.5678158402442932,0.17908316850662231,-0.18815073370933533,-1.3250073194503784,0.04882680997252464,0.0,0.0,5.0,1.0089765318379984,-0.04112452268600464,0.12330865859985352,-0.01135176420211792,0.20237350463867188,0.007314933463931084,0.18962833378463984,False,False
28,0.56,-0.37027573585510254,-0.6305882334709167,4.328269004821777,0.28186360001564026,0.02852303721010685,-0.02299584075808525,0.8184812664985657,0.5750102400779724,0.2056262195110321,-0.1340724229812622,-1.2066371440887451,0.013618224300444126,0.0,0.0,5.0,0.992959299587921,0.007311582565307617,0.12000441551208496,-0.009079813957214355,0.11155879497528076,0.00737827830016613,0.19700661208480597,False,False
29,0.58,-0.3538745641708374,-0.6190248727798462,4.332605361938477,0.2825118601322174,0.004128412809222937,-0.025578632950782776,0.8207695484161377,0.5811702609062195,0.22806498408317566,-0.12539008259773254,-1.2336664199829102,-0.00810617208480835,0.0,0.0,5.0,0.9766445633906312,-0.05497097969055176,0.059986233711242676,-0.0413968563079834,0.15829861164093018,0.007495701313018799,0.20450231339782476,False,False
30,0.6,-0.33747926354408264,-0.6073507070541382,4.33728551864624,0.2826787531375885,-0.019331179559230804,-0.027166834101080894,0.8179701566696167,0.5860843062400818,0.23994342982769012,-0.03347819298505783,-1.1119028329849243,-0.03740203380584717,0.0,0.0,5.0,0.960186241558064,-0.04127645492553711,0.10542702674865723,-0.05126655101776123,0.0750894546508789,0.0075432732701301575,0.21204558666795492,False,False
31,0.62,-0.3211855888366699,-0.5955897569656372,4.342169284820557,0.2823019027709961,-0.042026884853839874,-0.028051141649484634,0.8106605410575867,0.5898308753967285,0.24840454757213593,-0.05625102296471596,-1.155758261680603,-0.06282532215118408,0.0,0.0,5.0,0.9437312069187089,-0.11536538600921631,0.012166023254394531,-0.0751194953918457,0.14656972885131836,0.0076728034764528275,0.21971839014440775,False,False
32,0.64,-0.3050767183303833,-0.5837666988372803,4.347103118896484,0.281318724155426,-0.0632777214050293,-0.028107130900025368,0.7995752692222595,0.5922979116439819,0.2449520081281662,0.04527708515524864,-0.9657180309295654,-0.09533965587615967,0.0,0.0,5.0,0.9274317765169091,-0.035579144954681396,0.05673789978027344,-0.0423736572265625,0.04488635063171387,0.007745841983705759,0.2274642321281135,False,False
33,0.66,-0.28923124074935913,-0.571905255317688,4.352020263671875,0.27978047728538513,-0.08284527063369751,-0.02715473249554634,0.7843731641769409,0.593634843826294,0.24668362736701965,0.03864943981170654,-0.9860551357269287,-0.11205923557281494,0.0,0.0,5.0,0.9113770187892989,-0.0816338062286377,-0.0639040470123291,-0.03262937068939209,0.08344447612762451,0.007866433821618557,0.23533066594973207,False,False
34,0.68,-0.2737153470516205,-0.5600296854972839,4.356853008270264,0.27787113189697266,-0.10048693418502808,-0.025147397071123123,0.7667044997215271,0.5937172174453735,0.23655177652835846,0.14450594782829285,-0.7725222110748291,-0.12451708316802979,0.0,0.0,5.0,0.8956513790648599,0.01746344566345215,-0.0038584470748901367,0.013065457344055176,-0.03197836875915527,0.007933626882731915,0.24326429283246398,False,False
35,0.7000000000000001,-0.25859105587005615,-0.5481655597686768,4.361567974090576,0.2758052349090576,-0.11634615808725357,-0.02230277843773365,0.7452634572982788,0.5924764275550842,0.23484684526920319,0.11762775480747223,-0.8080829977989197,-0.11833804845809937,0.0,0.0,5.0,0.8803125960698895,-0.07760500907897949,-0.09440982341766357,-0.018263518810272217,0.06360793113708496,0.008027605712413788,0.25129189854487777,False,False
36,0.72,-0.24390898644924164,-0.5363381505012512,4.3661274909973145,0.27364814281463623,-0.130191832780838,-0.018619872629642487,0.7225630283355713,0.5900598168373108,0.22099539637565613,0.22406995296478271,-0.5718026161193848,-0.12439608573913574,0.0,0.0,5.0,0.8654158324315304,0.02827465534210205,-0.05828613042831421,0.03838372230529785,-0.09138602018356323,0.008085026405751705,0.2593769249506295,False,False
37,0.74,-0.2297072857618332,-0.5245728492736816,4.370449066162109,0.27153387665748596,-0.14191682636737823,-0.014329883269965649,0.6972966194152832,0.5862478017807007,0.21110650897026062,0.1763117015361786,-0.5970739126205444,-0.10425460338592529,0.0,0.0,5.0,0.851044352324447,-0.06015068292617798,-0.1262417435646057,-0.0084306001663208,0.02939474582672119,0.008166319690644741,0.2675432446412742,False,False
38,0.76,-0.21601805090904236,-0.5128946304321289,4.3744893074035645,0.2695726454257965,-0.15162858366966248,-0.009391330182552338,0.6713825464248657,0.5813649892807007,0.19293472170829773,0.2888294756412506,-0.3717128038406372,-0.10162293910980225,0.0,0.0,5.0,0.8372504564329148,0.0078002214431762695,-0.06809478998184204,0.012708187103271484,-0.09101998805999756,0.00822390429675579,0.27576714893803,False,False
39,0.78,-0.2028636634349823,-0.5013279318809509,4.378190040588379,0.26773443818092346,-0.1592739075422287,-0.0036372786853462458,0.6438840627670288,0.57508385181427,0.17714498937129974,0.25814858078956604,-0.3916005790233612,-0.08489912748336792,0.0,0.0,5.0,0.8240940400523322,-0.045338988304138184,-0.10513246059417725,-0.0077034831047058105,-0.009017407894134521,0.008283757604658604,0.2840509065426886,False,False
40,0.8,-0.19026534259319305,-0.4898988902568817,4.3815460205078125,0.2660774886608124,-0.16565434634685516,0.0024272161535918713,0.6158077120780945,0.5676069259643555,0.15837974846363068,0.3214893043041229,-0.24632883071899414,-0.07920968532562256,0.0,0.0,5.0,0.8115954337086628,-0.016995728015899658,-0.06034421920776367,0.007965683937072754,-0.07810020446777344,0.008339641615748405,0.292390548158437,False,False
41,0.8200000000000001,-0.1782386600971222,-0.47863340377807617,4.3845438957214355,0.2645653188228607,-0.170496866106987,0.008643051609396935,0.5867702960968018,0.5587303638458252,0.14135749638080597,0.27481091022491455,-0.2387317419052124,-0.06716054677963257,0.0,0.0,5.0,0.7997782014153372,-0.044475018978118896,-0.10361409187316895,0.012135028839111328,-0.031333744525909424,0.008388000540435314,0.30077854869887233,False,False
42,0.84,-0.1667948067188263,-0.46755674481391907,4.387179851531982,0.26326078176498413,-0.1738564521074295,0.014532155357301235,0.557558000087738,0.548750102519989,0.12227613478899002,0.29174375534057617,-0.09868039935827255,-0.057607173919677734,0.0,0.0,5.0,0.7886560413372372,-0.013489902019500732,-0.07177090644836426,0.03532111644744873,-0.07555603981018066,0.008439207449555397,0.3092177561484277,False,False
43,0.86,-0.15594390034675598,-0.45669320225715637,4.389473915100098,0.26222509145736694,-0.17532435059547424,0.01997419446706772,0.5275312066078186,0.5374336242675781,0.1071433499455452,0.23447202146053314,-0.04983315244317055,-0.04185768961906433,0.0,0.0,5.0,0.7782218715677796,-0.02476435899734497,-0.11323362588882446,0.05440545082092285,-0.04624068737030029,0.008473952300846577,0.3176917084492743,False,False
44,0.88,-0.14569228887557983,-0.44606512784957886,4.39146089553833,0.2615686357021332,-0.17471705377101898,0.02464563027024269,0.4976769983768463,0.525243878364563,0.0915503203868866,0.22123077511787415,0.10912499576807022,-0.024250028654932976,0.0,0.0,5.0,0.7684531104630118,0.007815837860107422,-0.06561475992202759,0.06551241874694824,-0.06691199541091919,0.008518481627106667,0.32621019007638097,False,False
45,0.9,-0.1360444277524948,-0.4356929063796997,4.393204212188721,0.2613469958305359,-0.17191459238529205,0.028466906398534775,0.46722131967544556,0.5118868947029114,0.0828157514333725,0.15706005692481995,0.17046193778514862,-0.005083856172859669,0.0,0.0,5.0,0.7593006802957605,0.004713892936706543,-0.0493772029876709,0.07679831981658936,-0.027913033962249756,0.008553214371204376,0.33476340444758534,False,False
46,0.92,-0.12700793147087097,-0.42559707164764404,4.394834995269775,0.26152822375297546,-0.1674908846616745,0.031026778742671013,0.43658262491226196,0.49765023589134216,0.08030524104833603,0.10197188705205917,0.27225586771965027,0.00970147643238306,0.0,0.0,5.0,0.7506587540298801,0.01725471019744873,-0.03734773397445679,0.08622658252716064,-0.016109228134155273,0.00857775192707777,0.3433411563746631,False,False
47,0.9400000000000001,-0.11858049780130386,-0.4157910645008087,4.396461486816406,0.26208043098449707,-0.16107819974422455,0.03245612233877182,0.4063725769519806,0.4829499125480652,0.08238602429628372,0.04997023567557335,0.37042859196662903,0.02431325800716877,0.0,0.0,5.0,0.7424299836842418,0.03559422492980957,-0.020408570766448975,0.1009749174118042,-0.013212144374847412,0.008597191423177719,0.35193834779784083,False,False
48,0.96,-0.11075080931186676,-0.4062816798686981,4.3981828689575195,0.26300403475761414,-0.15290525555610657,0.0326768234372139,0.37686145305633545,0.46804624795913696,0.08981826156377792,-0.013489113189280033,0.4494065046310425,0.040158890187740326,0.0,0.0,5.0,0.7345164425500404,0.051145076751708984,-0.007769167423248291,0.11060118675231934,-0.005468249320983887,0.008613651618361473,0.3605519994162023,False,False
49,0.98,-0.10350045561790466,-0.39706897735595703,4.400099754333496,0.2642950117588043,-0.1432814747095108,0.03159239515662193,0.34848201274871826,0.4533374309539795,0.10194818675518036,-0.07594019919633865,0.5165801644325256,0.056450776755809784,0.0,0.0,5.0,0.7268125080392819,0.05884671211242676,-0.005977988243103027,0.11613142490386963,-0.008957266807556152,0.00862764474004507,0.3691796441562474,False,False
50,1.0,-0.09679965674877167,-0.3881432116031647,4.402273654937744,0.2659487724304199,-0.13240449130535126,0.029187066480517387,0.3219386339187622,0.4394058883190155,0.11551616340875626,-0.14191094040870667,0.5755901336669922,0.07413268089294434,0.0,0.0,5.0,0.7192371721774272,0.07658624649047852,0.015005111694335938,0.1063230037689209,-0.025513112545013428,0.008653511293232441,0.3778331554494798,False,False
51,1.02,-0.09060998260974884,-0.37948548793792725,4.4047346115112305,0.26793891191482544,-0.12106122076511383,0.025328097864985466,0.2973768413066864,0.42659062147140503,0.13061906397342682,-0.2188820242881775,0.5636913180351257,0.09214085340499878,0.0,0.0,5.0,0.7117304877808112,0.05542182922363281,0.024658203125,0.053267836570739746,0.006983041763305664,0.008695200085639954,0.38652835553511977,False,False
52,1.04,-0.08488734811544418,-0.37106791138648987,4.407469749450684,0.27012139558792114,-0.11005233973264694,0.02052423544228077,0.27520960569381714,0.4154185652732849,0.14291177690029144,-0.23635904490947723,0.5418729782104492,0.09931445121765137,0.0,0.0,5.0,0.7042651166619288,0.03379201889038086,0.02451503276824951,0.024223923683166504,0.02494645118713379,0.008729986846446991,0.39525834238156676,False,False
53,1.06,-0.0795854851603508,-0.36285683512687683,4.410420894622803,0.2723214626312256,-0.09935466945171356,0.015669960528612137,0.25528308749198914,0.40593674778938293,0.15227310359477997,-0.22607335448265076,0.5316755771636963,0.10011088848114014,0.0,0.0,5.0,0.696851816201894,0.0277940034866333,0.02599775791168213,0.007812857627868652,0.026041626930236816,0.00876273401081562,0.4040210763923824,False,False
54,1.08,-0.07466184347867966,-0.354819655418396,4.413543224334717,0.2744571268558502,-0.08896806091070175,0.01115979440510273,0.23737794160842896,0.3980136513710022,0.1599320024251938,-0.2048584222793579,0.5097430944442749,0.09858089685440063,0.0,0.0,5.0,0.6894946906732382,0.015287280082702637,0.02845311164855957,-0.004044651985168457,0.03279125690460205,0.008791674859821796,0.4128127512522042,False,False
55,1.1,-0.07007721811532974,-0.3469265103340149,4.416805744171143,0.2764807343482971,-0.0789564698934555,0.0071449726819992065,0.22137093544006348,0.39151421189308167,0.16630661487579346,-0.17963969707489014,0.49322211742401123,0.09392541646957397,0.0,0.0,5.0,0.6821908531364926,0.01450502872467041,0.025821924209594727,-0.010609328746795654,0.02761363983154297,0.00882172305136919,0.42163447430357337,False,False
56,1.12,-0.06579436361789703,-0.33915024995803833,4.420182228088379,0.27837005257606506,-0.06935757398605347,0.0036999641451984644,0.20719003677368164,0.3863052427768707,0.1713637262582779,-0.15085217356681824,0.46767595410346985,0.08931303024291992,0.0,0.0,5.0,0.6749373592823563,0.007546782493591309,0.018903493881225586,-0.017091095447540283,0.029224634170532227,0.008848423138260841,0.4304828974418342,False,False
57,1.1400000000000001,-0.06177734583616257,-0.3314664661884308,4.423643112182617,0.2801271378993988,-0.060165148228406906,0.0009450464858673513,0.19477730989456177,0.3822418749332428,0.17472101747989655,-0.1132555678486824,0.4519706070423126,0.08394348621368408,0.0,0.0,5.0,0.6677377634974273,0.007189393043518066,0.022677063941955566,-0.019927144050598145,0.02194952964782715,0.00887551810592413,0.43935841554775834,False,False
58,1.16,-0.05799213424324989,-0.32385411858558655,4.427165508270264,0.2817540168762207,-0.05142946541309357,-0.0011276925215497613,0.18400105834007263,0.37913551926612854,0.1775328814983368,-0.0849355086684227,0.42158299684524536,0.07860255241394043,0.0,0.0,5.0,0.6605936214301494,-0.0032851099967956543,0.03051900863647461,-0.020248353481292725,0.025408267974853516,0.008898064494132996,0.44825648004189134,False,False
59,1.18,-0.054407089948654175,-0.31629565358161926,4.4307451248168945,0.2832377254962921,-0.043235763907432556,-0.002771180123090744,0.17474690079689026,0.37683841586112976,0.18048200011253357,-0.07237914949655533,0.39749839901924133,0.07120424509048462,0.0,0.0,5.0,0.653493829221851,0.0017729997634887695,0.03133106231689453,-0.021374285221099854,0.019752979278564453,0.008923279121518135,0.45717975916340947,False,False
60,1.2,-0.05099255219101906,-0.30877575278282166,4.434384346008301,0.28457072377204895,-0.03565950319170952,-0.004148399922996759,0.16693376004695892,0.3752642571926117,0.18341051042079926,-0.06007593870162964,0.3596639037132263,0.06462311744689941,0.0,0.0,5.0,0.6464238345899768,-0.005126535892486572,0.030544281005859375,-0.020331084728240967,0.020792722702026367,0.008945426903665066,0.46612518606707454,False,False
61,1.22,-0.04772069305181503,-0.30128076672554016,4.438076972961426,0.28575944900512695,-0.02873247116804123,-0.005331302992999554,0.16045910120010376,0.37433522939682007,0.1858411431312561,-0.05437694862484932,0.3324701488018036,0.05747312307357788,0.0,0.0,5.0,0.6393784898323286,-0.0004981160163879395,0.027771353721618652,-0.021444857120513916,0.014490723609924316,0.00896881427615881,0.47509400034323335,False,False
62,1.24,-0.04456591233611107,-0.29379841685295105,4.441812992095947,0.28681275248527527,-0.0224495567381382,-0.006364351604133844,0.1552066206932068,0.37398719787597656,0.18776415288448334,-0.04622577875852585,0.2951958179473877,0.05149528384208679,0.0,0.0,5.0,0.6323577832845337,-0.0074977874755859375,0.025937676429748535,-0.020409226417541504,0.022252321243286133,0.008987732231616974,0.4840817325748503,False,False
63,1.26,-0.041505131870508194,-0.2863178253173828,4.445587635040283,0.2877330780029297,-0.016720091924071312,-0.0072081200778484344,0.15104299783706665,0.3741523325443268,0.18970973789691925,-0.0363391637802124,0.2771139442920685,0.04441022872924805,0.0,0.0,5.0,0.62535881179231,0.00283205509185791,0.02105236053466797,-0.019225358963012695,0.012433528900146484,0.00900999829173088,0.4930917308665812,False,False
64,1.28,-0.03851735591888428,-0.2788293659687042,4.449398040771484,0.2885356843471527,-0.011505569331347942,-0.007801264990121126,0.1478930115699768,0.3747651278972626,0.1913602352142334,-0.021838195621967316,0.24372142553329468,0.03976622223854065,0.0,0.0,5.0,0.6183784597960795,-0.0011922121047973633,0.025986194610595703,-0.01785832643508911,0.01652359962463379,0.009028171189129353,0.5021199020557106,False,False
65,1.3,-0.03558339178562164,-0.2713247835636139,4.453248977661133,0.28923699259757996,-0.0069097792729735374,-0.008167095482349396,0.14564436674118042,0.37574833631515503,0.19364619255065918,-0.01409382838755846,0.21528345346450806,0.03403463959693909,0.0,0.0,5.0,0.6114082076447841,0.007619261741638184,0.024039626121520996,-0.02113795280456543,0.0033762454986572266,0.009048882871866226,0.5111687849275768,False,False
66,1.32,-0.03268612548708916,-0.2637975215911865,4.457135200500488,0.2898484170436859,-0.003136713756248355,-0.008364665322005749,0.14419904351234436,0.3770222067832947,0.19499996304512024,-0.005354622844606638,0.16150470077991486,0.030223369598388672,0.0,0.0,5.0,0.6044499199542137,-0.0004954338073730469,0.027934551239013672,-0.018892765045166016,0.008391141891479492,0.009066712111234665,0.5202354970388114,False,False
67,1.34,-0.02981126308441162,-0.2562425136566162,4.461050987243652,0.29037725925445557,-0.00031492122798226774,-0.00848559569567442,0.143374964594841,0.3785139322280884,0.19665411114692688,-0.0066450550220906734,0.12021929770708084,0.025036081671714783,0.0,0.0,5.0,0.5975073016815702,0.0018770694732666016,0.018238544464111328,-0.019232094287872314,0.0007259845733642578,0.009085717611014843,0.5293212146498263,False,False
68,1.36,-0.026948008686304092,-0.2486560344696045,4.464985370635986,0.290827214717865,0.0016731108771637082,-0.008579322136938572,0.14301228523254395,0.3801543116569519,0.19680482149124146,-0.0027579020243138075,0.07819270342588425,0.021654561161994934,0.0,0.0,5.0,0.59059010513538,-0.002612590789794922,0.015856385231018066,-0.01966118812561035,0.004179120063781738,0.009102141484618187,0.5384233561344445,False,False
