step,time,pos_x,pos_y,pos_z,euler_z,euler_y,euler_x,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,target_x,target_y,target_z,target_dist,action_0,action_1,action_2,action_3,reward,cumulative_reward,terminated,truncated
10,0.2,-0.29376083612442017,-0.060507453978061676,5.842953205108643,0.010681653395295143,0.0399378165602684,0.08577872067689896,0.048782505095005035,0.45398208498954773,-1.1494613885879517,1.4128258228302002,-0.029619084671139717,0.08652408421039581,0.0,0.0,5.0,0.8947215694451313,-0.2329457402229309,-0.31591641902923584,-0.20559072494506836,-0.3159053325653076,0.007603955455124378,0.08305797865614295,False,False
11,0.22,-0.2927481234073639,-0.05151253193616867,5.818909168243408,0.012557431124150753,0.039467617869377136,0.11381224542856216,0.0524861179292202,0.44509291648864746,-1.2549761533737183,1.3830870389938354,0.0016413290286436677,0.1045200377702713,0.0,0.0,5.0,0.8711872534295475,-0.21540677547454834,-0.25961315631866455,-0.16428911685943604,-0.2770850658416748,0.007686581462621689,0.09074456011876464,False,False
12,0.24,-0.2916550934314728,-0.04273874685168266,5.79290246963501,0.014831998385488987,0.03959454223513603,0.14081726968288422,0.056827787309885025,0.43181872367858887,-1.345799207687378,1.3084276914596558,0.039922263473272324,0.1191377192735672,0.0,0.0,5.0,0.8459217578241329,-0.16951137781143188,-0.19620925188064575,-0.10055422782897949,-0.2188788652420044,0.007795308250933886,0.09853986836969852,False,False
13,0.26,-0.290464848279953,-0.0342915914952755,5.7652997970581055,0.017526213079690933,0.04051243141293526,0.16609571874141693,0.062228165566921234,0.4123676121234894,-1.4146056175231934,1.2086342573165894,0.09204695373773575,0.132640078663826,0.0,0.0,5.0,0.8192859822496369,-0.12047380208969116,-0.14350879192352295,-0.047256529331207275,-0.1259005069732666,0.007891662418842316,0.10643153078854084,False,False
14,0.28,-0.289153516292572,-0.026306454092264175,5.7365546226501465,0.020741041749715805,0.042826857417821884,0.18979495763778687,0.06897874176502228,0.3855617046356201,-1.4600051641464233,1.1479076147079468,0.19267357885837555,0.14210696518421173,0.0,0.0,5.0,0.791716172411911,-0.12282145023345947,-0.0298653244972229,-0.014748930931091309,-0.08678734302520752,0.008035450242459774,0.11446698103100061,False,False
15,0.3,-0.28769317269325256,-0.018926866352558136,5.707070350646973,0.0243954099714756,0.04660181328654289,0.21111752092838287,0.07718415558338165,0.35181093215942383,-1.4885070323944092,0.9680279493331909,0.2499905824661255,0.14015944302082062,0.0,0.0,5.0,0.763592868384894,-0.07395303249359131,0.041892409324645996,0.030675530433654785,0.0008640289306640625,0.008167008869349957,0.12263398990035057,False,False
16,0.32,-0.2860470712184906,-0.012309056706726551,5.67725133895874,0.02830660715699196,0.051574163138866425,0.22908058762550354,0.08760815858840942,0.30941033363342285,-1.4934825897216797,0.8091055154800415,0.32054030895233154,0.13214917480945587,0.0,0.0,5.0,0.7352848536119129,-0.0683213472366333,0.09382998943328857,0.07506310939788818,0.042447686195373535,0.0082771060988307,0.13091109599918127,False,False
17,0.34,-0.28417178988456726,-0.006603437475860119,5.647462844848633,0.032507024705410004,0.05819830670952797,0.24336829781532288,0.10017856955528259,0.260678768157959,-1.485567331314087,0.5966580510139465,0.42163538932800293,0.12008868157863617,0.0,0.0,5.0,0.7071105620850116,0.02754664421081543,0.12916719913482666,0.1095043420791626,0.08191430568695068,0.008375193923711777,0.13928628992289305,False,False
18,0.36,-0.2820146679878235,-0.0019471260020509362,5.618018627166748,0.03695012256503105,0.06616891920566559,0.2541657090187073,0.11587153375148773,0.20457185804843903,-1.4589067697525024,0.455491304397583,0.4600808024406433,0.11319600045681,0.0,0.0,5.0,0.6793254652852505,0.1032482385635376,0.1679537296295166,0.16703343391418457,0.08111000061035156,0.008476798422634602,0.14776308834552765,False,False
19,0.38,-0.2795100212097168,0.0015239435015246272,5.589263916015625,0.04145669564604759,0.0742441713809967,0.26194706559181213,0.13496540486812592,0.1422484666109085,-1.4167109727859497,0.29102206230163574,0.43546369671821594,0.11517147719860077,0.0,0.0,5.0,0.6521963945611181,0.1776193380355835,0.22211050987243652,0.2401067018508911,0.05407273769378662,0.008583392947912216,0.15634648129343987,False,False
20,0.4,-0.27658724784851074,0.0036900052800774574,5.561511516571045,0.04579485207796097,0.08090943843126297,0.26559072732925415,0.15765057504177094,0.07422056794166565,-1.358554720878601,0.03967457637190819,0.320833295583725,0.12834994494915009,0.0,0.0,5.0,0.6259467270090127,0.26488327980041504,0.2283409833908081,0.284956693649292,0.07827425003051758,0.0086744399741292,0.16502092126756907,False,False
21,0.42,-0.2731778919696808,0.00444994680583477,5.535071849822998,0.04981708526611328,0.0850028544664383,0.26486289501190186,0.18352235853672028,0.0018216751050204039,-1.285290002822876,-0.14584122598171234,0.17929866909980774,0.1509954184293747,0.0,0.0,5.0,0.6007893534014882,0.29350101947784424,0.2235257625579834,0.3105529546737671,0.08574879169464111,0.008752387948334217,0.17377330921590328,False,False
22,0.44,-0.2692341208457947,0.003753739409148693,5.510152816772461,0.053602904081344604,0.08633702248334885,0.26058369874954224,0.21096737682819366,-0.07123774290084839,-1.2065552473068237,-0.31451719999313354,0.047510597854852676,0.17844097316265106,0.0,0.0,5.0,0.5768509329523841,0.2931734323501587,0.24503302574157715,0.29888033866882324,0.08746647834777832,0.008809879422187805,0.1825831886380911,False,False
23,0.46,-0.264736533164978,0.0016090895514935255,5.486822605133057,0.057122863829135895,0.08468157798051834,0.25281858444213867,0.2387576699256897,-0.14287152886390686,-1.1263376474380493,-0.49209800362586975,-0.11858820915222168,0.20260684192180634,0.0,0.0,5.0,0.5541518474479105,0.26709842681884766,0.18595898151397705,0.32056093215942383,0.1286029815673828,0.0088688088580966,0.1914519974961877,False,False
24,0.48,-0.2596901059150696,-0.0019382769241929054,5.465082168579102,0.06071561574935913,0.08127383142709732,0.24207128584384918,0.2657552659511566,-0.21137863397598267,-1.047518253326416,-0.6123902797698975,-0.12414861470460892,0.22803358733654022,0.0,0.0,5.0,0.5326763853953493,0.2446300983428955,0.11060488224029541,0.30298924446105957,0.09159624576568604,0.00892955344170332,0.200381550937891,False,False
25,0.5,-0.2541256248950958,-0.006789450999349356,5.444782257080078,0.06499148905277252,0.07811950892210007,0.22932451963424683,0.2905777096748352,-0.27318644523620605,-0.982314944267273,-0.6962953209877014,-0.08310820162296295,0.2601938843727112,0.0,0.0,5.0,0.5123057544928069,0.20549225807189941,0.129813551902771,0.26993274688720703,0.0424877405166626,0.008948029950261116,0.20932958088815212,False,False
26,0.52,-0.2480805218219757,-0.012819471769034863,5.425698280334473,0.06993246078491211,0.07502589374780655,0.21412810683250427,0.3138222396373749,-0.3291829526424408,-0.925950825214386,-0.8611383438110352,-0.11038720607757568,0.28841620683670044,0.0,0.0,5.0,0.4928765667422505,0.18889379501342773,0.15150761604309082,0.27449655532836914,0.05982816219329834,0.008931681513786316,0.21826126240193844,False,False
27,0.54,-0.2415757030248642,-0.019933311268687248,5.407776832580566,0.07535534352064133,0.07154810428619385,0.19537706673145294,0.33651497960090637,-0.38141271471977234,-0.8660182952880859,-1.053657054901123,-0.12019619345664978,0.31188398599624634,0.0,0.0,5.0,0.4743818107595727,0.18082284927368164,0.10320019721984863,0.24481701850891113,0.10346722602844238,0.008963869884610176,0.22722513228654861,False,False
28,0.56,-0.23462948203086853,-0.02803313359618187,5.391023635864258,0.08137934654951096,0.06865240633487701,0.17403508722782135,0.35797086358070374,-0.4276745021343231,-0.8090793490409851,-1.122687816619873,-0.054168201982975006,0.33227139711380005,0.0,0.0,5.0,0.45687671665537816,0.16806602478027344,0.11471998691558838,0.18705415725708008,0.06576597690582275,0.008985434658825397,0.236210566945374,False,False
29,0.58,-0.2272695004940033,-0.0369870699942112,5.375327110290527,0.08787810057401657,0.06611625105142593,0.1512824445962906,0.37790319323539734,-0.46679678559303284,-0.7604478597640991,-1.1963411569595337,-0.09116102755069733,0.3485308289527893,0.0,0.0,5.0,0.44032931871564956,0.14807522296905518,0.10224604606628418,0.17064571380615234,0.04891347885131836,0.008989677764475346,0.24520024470984936,False,False
30,0.6,-0.2195243537425995,-0.04665708914399147,5.360548496246338,0.09464506804943085,0.06294277310371399,0.12697048485279083,0.3964484632015228,-0.49924618005752563,-0.7172586917877197,-1.278494954109192,-0.12953442335128784,0.36413174867630005,0.0,0.0,5.0,0.42469170465055217,0.1525357961654663,0.08325004577636719,0.16708219051361084,0.06204390525817871,0.009005600586533546,0.2542058452963829,False,False
31,0.62,-0.211419478058815,-0.05691591650247574,5.34663724899292,0.10174542665481567,0.05939612537622452,0.1014510914683342,0.41383954882621765,-0.5256302952766418,-0.6737314462661743,-1.3168346881866455,-0.14214852452278137,0.380362331867218,0.0,0.0,5.0,0.40999390195874635,0.1740349531173706,0.07757914066314697,0.1419377326965332,0.05872607231140137,0.009040760807693005,0.2632466061040759,False,False
32,0.64,-0.20298033952713013,-0.06763957440853119,5.333591938018799,0.10919882357120514,0.05526912212371826,0.07569311559200287,0.4298401176929474,-0.545724093914032,-0.6307451725006104,-1.3016763925552368,-0.20324236154556274,0.39709025621414185,0.0,0.0,5.0,0.3963075969141323,0.17291533946990967,0.07112002372741699,0.13618147373199463,0.029282808303833008,0.009056405164301395,0.2723030112683773,False,False
33,0.66,-0.19423933327198029,-0.07870116084814072,5.3213701248168945,0.11702065169811249,0.049790289252996445,0.05002613738179207,0.4439651668071747,-0.5594534277915955,-0.5914022922515869,-1.3061023950576782,-0.2946307361125946,0.416520893573761,0.0,0.0,5.0,0.38366853980176,0.1156536340713501,0.030664443969726562,0.1137697696685791,0.02917921543121338,0.009087931364774704,0.281390942633152,False,False
34,0.68,-0.18524155020713806,-0.08997325599193573,5.309821128845215,0.12528972327709198,0.04348940774798393,0.024307694286108017,0.4554823935031891,-0.566827654838562,-0.5634486079216003,-1.3042556047439575,-0.3044512867927551,0.43230968713760376,0.0,0.0,5.0,0.3720198255414048,0.13482975959777832,0.0043795108795166016,0.06642913818359375,0.07674205303192139,0.009178698062896729,0.29056964069604874,False,False
35,0.7000000000000001,-0.17603421211242676,-0.10133671760559082,5.298827171325684,0.13398101925849915,0.037279125303030014,0.00011962631106143817,0.4649132490158081,-0.5686468482017517,-0.5359591841697693,-1.1496031284332275,-0.3061079978942871,0.44349509477615356,0.0,0.0,5.0,0.3613237502457146,0.09799051284790039,-0.026843726634979248,0.020340323448181152,0.10871100425720215,0.009296991862356663,0.2998666325584054,False,False
36,0.72,-0.1666613668203354,-0.11268682032823563,5.288302898406982,0.14294546842575073,0.031827542930841446,-0.020229723304510117,0.47207286953926086,-0.5656576752662659,-0.5164635181427002,-0.9162408709526062,-0.2482096254825592,0.4468901753425598,0.0,0.0,5.0,0.3515578073318487,0.048333168029785156,-0.023993372917175293,0.009324193000793457,0.12008583545684814,0.009384308941662312,0.3092509415000677,False,False
37,0.74,-0.15716344118118286,-0.12393852323293686,5.278122901916504,0.151955246925354,0.028220467269420624,-0.03628311678767204,0.4774964153766632,-0.558966338634491,-0.5015588402748108,-0.7160652279853821,-0.137917160987854,0.44331175088882446,0.0,0.0,5.0,0.34265646550959694,-0.011305689811706543,0.061272382736206055,0.007819771766662598,0.054564595222473145,0.009395130909979343,0.31864607241004705,False,False
38,0.76,-0.1475699245929718,-0.13502684235572815,5.2681989669799805,0.16082045435905457,0.02594403736293316,-0.05063905939459801,0.48168930411338806,-0.5493921637535095,-0.4908028841018677,-0.7435278296470642,-0.1279551237821579,0.43220216035842896,0.0,0.0,5.0,0.33457408251396686,0.07816088199615479,-0.007013082504272461,-0.004671990871429443,0.09360730648040771,0.009446028620004654,0.3280921010300517,False,False
39,0.78,-0.13790184259414673,-0.14589229226112366,5.258536338806152,0.16957776248455048,0.024044213816523552,-0.06328900903463364,0.484959214925766,-0.5367189645767212,-0.47550490498542786,-0.5433356761932373,-0.11168623715639114,0.43098193407058716,0.0,0.0,5.0,0.32732631671675216,-0.03606092929840088,0.07454168796539307,0.024619460105895996,0.030031204223632812,0.00943074468523264,0.33752284571528435,False,False
40,0.8,-0.12817831337451935,-0.15648427605628967,5.249112129211426,0.1782148778438568,0.022550420835614204,-0.07509429007768631,0.4872545599937439,-0.5220977663993835,-0.4669041037559509,-0.65730220079422,-0.09692845493555069,0.42018038034439087,0.0,0.0,5.0,0.3208954060011574,0.12444579601287842,-0.02820366621017456,-0.028121769428253174,0.07747507095336914,0.009477006271481514,0.34699985198676586,False,False
41,0.8200000000000001,-0.11841711401939392,-0.16675598919391632,5.239909648895264,0.1868371069431305,0.02076386846601963,-0.085237517952919,0.48871731758117676,-0.5047274827957153,-0.4533453583717346,-0.3757195472717285,-0.1503719836473465,0.4245613217353821,0.0,0.0,5.0,0.3152567405429619,-0.06599903106689453,0.10059082508087158,0.04299032688140869,0.0024946928024291992,0.009441585280001163,0.356441437266767,False,False
42,0.84,-0.10863608866930008,-0.17666761577129364,5.230913162231445,0.19543932378292084,0.018615184351801872,-0.09482913464307785,0.4892290532588959,-0.4861445128917694,-0.4463392198085785,-0.6003750562667847,-0.14078664779663086,0.41282135248184204,0.0,0.0,5.0,0.31037740690231186,0.16072964668273926,-0.0493694543838501,-0.029274702072143555,0.06773805618286133,0.009482289664447308,0.36592372693121433,False,False
43,0.86,-0.09885495156049728,-0.18618150055408478,5.2221221923828125,0.20412321388721466,0.01583373174071312,-0.10333652794361115,0.48870331048965454,-0.4649645984172821,-0.4327092468738556,-0.2653583586215973,-0.22211472690105438,0.42335015535354614,0.0,0.0,5.0,0.30622560465373583,-0.08580261468887329,0.1035151481628418,0.07133603096008301,-0.025419116020202637,0.009438442066311836,0.37536216899752617,False,False
44,0.88,-0.0890951082110405,-0.19526667892932892,5.2135186195373535,0.21289993822574615,0.012599404901266098,-0.1116221696138382,0.48709067702293396,-0.4433225691318512,-0.42763447761535645,-0.5756703019142151,-0.1933804601430893,0.41473203897476196,0.0,0.0,5.0,0.3027494262527408,0.17058634757995605,-0.047971367835998535,-0.025159716606140137,0.052953124046325684,0.009472093544900417,0.3848342625424266,False,False
45,0.9,-0.0793808102607727,-0.20389282703399658,5.205099582672119,0.22184114158153534,0.008689088746905327,-0.11980032920837402,0.48411208391189575,-0.4190364181995392,-0.41430407762527466,-0.2517063319683075,-0.29848986864089966,0.42780810594558716,0.0,0.0,5.0,0.2998990442896567,-0.11228692531585693,0.07794749736785889,0.04820537567138672,-0.06740397214889526,0.009418949484825134,0.3942532120272517,False,False
46,0.92,-0.06973648071289062,-0.2120446413755417,5.196746826171875,0.2309798151254654,0.0039556073024868965,-0.12809088826179504,0.48008716106414795,-0.39594751596450806,-0.4210008382797241,-0.5831260681152344,-0.2839812934398651,0.4208601117134094,0.0,0.0,5.0,0.2975490216535881,0.10871171951293945,-0.0665140151977539,-0.04992133378982544,0.03426659107208252,0.009457243606448174,0.4037104556336999,False,False
47,0.9400000000000001,-0.06018973886966705,-0.21970994770526886,5.18833589553833,0.24024716019630432,-0.001193199772387743,-0.13690273463726044,0.47431978583335876,-0.3703412115573883,-0.4201383888721466,-0.2993585169315338,-0.3490138351917267,0.4293361306190491,0.0,0.0,5.0,0.2955768518238116,-0.0866692066192627,0.0055615901947021484,0.0029011964797973633,-0.08701854944229126,0.009418688714504242,0.41312914434820414,False,False
48,0.96,-0.050768014043569565,-0.22687624394893646,5.17975378036499,0.24973216652870178,-0.006951525341719389,-0.1448938399553299,0.46759697794914246,-0.3461197316646576,-0.4381117522716522,-0.49588194489479065,-0.3541855812072754,0.42912107706069946,0.0,0.0,5.0,0.29387351509418225,0.007693052291870117,-0.06379026174545288,-0.07668048143386841,-0.01112675666809082,0.009431840851902962,0.4225609852001071,False,False
49,0.98,-0.041497811675071716,-0.2335434854030609,5.170830726623535,0.2593342363834381,-0.01304022129625082,-0.15339839458465576,0.45914599299430847,-0.3204151391983032,-0.4542514979839325,-0.3449932336807251,-0.3906952440738678,0.4296730160713196,0.0,0.0,5.0,0.2923144969151452,-0.0975959300994873,-0.0751306414604187,-0.0677649974822998,-0.039658546447753906,0.009420632384717464,0.43198161758482456,False,False
50,1.0,-0.03240615501999855,-0.23970605432987213,5.161450386047363,0.26888859272003174,-0.018737178295850754,-0.16037216782569885,0.4497791826725006,-0.2957136034965515,-0.4838160574436188,-0.3371639847755432,-0.32125815749168396,0.4249644875526428,0.0,0.0,5.0,0.29081846316975546,-0.09521293640136719,-0.05904209613800049,-0.13638430833816528,0.002731800079345703,0.009418736211955547,0.4414003537967801,False,False
51,1.02,-0.023515313863754272,-0.24536806344985962,5.151469707489014,0.2781268060207367,-0.02351290173828602,-0.1661759614944458,0.4390978217124939,-0.27038466930389404,-0.5143250823020935,-0.22370828688144684,-0.30014094710350037,0.40864425897598267,0.0,0.0,5.0,0.289312165029493,-0.1495121717453003,-0.030950963497161865,-0.16678935289382935,0.05234038829803467,0.009414770640432835,0.45081512443721294,False,False
52,1.04,-0.014849590137600899,-0.25051936507225037,5.140870094299316,0.28676265478134155,-0.027416083961725235,-0.16976414620876312,0.4273066818714142,-0.2446945607662201,-0.545661985874176,-0.11312154680490494,-0.22904852032661438,0.3772035241127014,0.0,0.0,5.0,0.2877930611939011,-0.16957318782806396,-0.007229208946228027,-0.17688238620758057,0.07320749759674072,0.009413320571184158,0.4602284450083971,False,False
53,1.06,-0.006429868284612894,-0.25515255331993103,5.129656791687012,0.29446521401405334,-0.029933519661426544,-0.17128516733646393,0.41455143690109253,-0.21861815452575684,-0.5756934881210327,-0.01688765548169613,-0.14973945915699005,0.33880382776260376,0.0,0.0,5.0,0.28627792842342364,-0.16000831127166748,0.022762775421142578,-0.16895776987075806,0.08448445796966553,0.00941446702927351,0.4696429120376706,False,False
54,1.08,0.0017243922920897603,-0.25925570726394653,5.1178998947143555,0.3011576533317566,-0.031232483685016632,-0.17105430364608765,0.4008091688156128,-0.1917257308959961,-0.600078284740448,0.06044051796197891,-0.09224215149879456,0.298190176486969,0.0,0.0,5.0,0.28481025341683586,-0.1534472107887268,0.029323697090148926,-0.145207941532135,0.07861602306365967,0.009417541325092316,0.47906045336276293,False,False
55,1.1,0.009598281234502792,-0.2628187835216522,5.105685234069824,0.3068712055683136,-0.03148411586880684,-0.16957613825798035,0.3865572512149811,-0.16463543474674225,-0.6214470267295837,0.105301633477211,-0.02938581444323063,0.2603340744972229,0.0,0.0,5.0,0.28343466385544874,-0.1267772912979126,0.031184792518615723,-0.13136732578277588,0.04822647571563721,0.009422414936125278,0.4884828682988882,False,False
56,1.12,0.017185570672154427,-0.26584187150001526,5.09305477142334,0.31177204847335815,-0.031106138601899147,-0.16738750040531158,0.3721787929534912,-0.13774374127388,-0.6416025757789612,0.12890109419822693,-0.015519087202847004,0.2289058268070221,0.0,0.0,5.0,0.28218156383188514,-0.09916186332702637,0.04276549816131592,-0.1182790994644165,0.03547966480255127,0.00942597258836031,0.4979088408872485,False,False
57,1.1400000000000001,0.02448275312781334,-0.2683257460594177,5.080060005187988,0.3161158561706543,-0.030980758368968964,-0.16481472551822662,0.35754790902137756,-0.11072540283203125,-0.6578621864318848,0.1418442577123642,-0.04392522946000099,0.20137587189674377,0.0,0.0,5.0,0.28108311160537786,-0.07614690065383911,0.053343892097473145,-0.10018360614776611,0.05739247798919678,0.009427529759705067,0.5073363706469536,False,False
58,1.16,0.0314817950129509,-0.2702639698982239,5.066811561584473,0.3200055658817291,-0.031447336077690125,-0.16179236769676208,0.34235405921936035,-0.08319835364818573,-0.666920006275177,0.17251822352409363,-0.0653473287820816,0.1746484339237213,0.0,0.0,5.0,0.280174055907647,-0.05730903148651123,0.07828736305236816,-0.08032608032226562,0.07890009880065918,0.00942781288176775,0.5167641835287213,False,False
59,1.18,0.0381699837744236,-0.2716464102268219,5.053465843200684,0.3234310746192932,-0.032461948692798615,-0.15819278359413147,0.32645514607429504,-0.05517173931002617,-0.6676399111747742,0.19836796820163727,-0.08939410746097565,0.14719882607460022,0.0,0.0,5.0,0.2794768617249354,-0.030893027782440186,0.09537971019744873,-0.058204054832458496,0.10005450248718262,0.009428096935153008,0.5261922804638743,False,False
60,1.2,0.04453254118561745,-0.2724648118019104,5.040190696716309,0.3263947665691376,-0.034051425755023956,-0.15397420525550842,0.30978140234947205,-0.026823660358786583,-0.6598426103591919,0.23332291841506958,-0.11370491236448288,0.12070752680301666,0.0,0.0,5.0,0.2789901664884292,-0.016642212867736816,0.10698330402374268,-0.03344321250915527,0.11501765251159668,0.00943009089678526,0.5356223713606596,False,False
61,1.22,0.050555095076560974,-0.27271783351898193,5.02713680267334,0.32888954877853394,-0.03606424480676651,-0.1491233855485916,0.2924498915672302,0.0013373671099543571,-0.6455596089363098,0.2604883313179016,-0.1229482889175415,0.09537477791309357,0.0,0.0,5.0,0.2786884289252409,-0.002083003520965576,0.11063551902770996,0.0072536468505859375,0.12051272392272949,0.009438595734536648,0.5450609670951962,False,False
62,1.24,0.056224435567855835,-0.2724112868309021,5.014431953430176,0.33089813590049744,-0.03803945705294609,-0.1439809501171112,0.2744656503200531,0.02911633998155594,-0.6248871684074402,0.261183500289917,-0.10179582983255386,0.07433505356311798,0.0,0.0,5.0,0.27852715779184395,0.0177459716796875,0.10787045955657959,0.039876461029052734,0.12425029277801514,0.009448305703699589,0.5545092727988958,False,False
63,1.26,0.06152902543544769,-0.27155497670173645,5.002193450927734,0.33243829011917114,-0.03945138677954674,-0.13887889683246613,0.2559957206249237,0.056316670030355453,-0.5988827347755432,0.2549870014190674,-0.05970221385359764,0.05808838829398155,0.0,0.0,5.0,0.2784470103439593,0.03509962558746338,0.10126709938049316,0.06307804584503174,0.12116873264312744,0.009458562359213829,0.5639678351581097,False,False
64,1.28,0.06646247208118439,-0.2701629102230072,4.990507125854492,0.33356723189353943,-0.03997430205345154,-0.13391166925430298,0.23738384246826172,0.08270422369241714,-0.5697325468063354,0.2462185025215149,-0.0074567776173353195,0.04651927575469017,0.0,0.0,5.0,0.27837990752719444,0.04749476909637451,0.09189093112945557,0.07608747482299805,0.11127889156341553,0.009469009935855865,0.5734368450939655,False,False
65,1.3,0.07102598994970322,-0.2682533264160156,4.9794111251831055,0.33436813950538635,-0.03949100896716118,-0.129119411110878,0.2190360724925995,0.10808950662612915,-0.539837658405304,0.2361944019794464,0.044866036623716354,0.039109256118535995,0.0,0.0,5.0,0.27825966317060497,0.06371283531188965,0.07963299751281738,0.08881855010986328,0.08728659152984619,0.009480076842010021,0.5829169219359756,False,False
66,1.32,0.07522796094417572,-0.26584646105766296,4.968907356262207,0.3349727690219879,-0.038149021565914154,-0.12460916489362717,0.20125846564769745,0.132447749376297,-0.5105068683624268,0.2171776294708252,0.08060848712921143,0.03776964172720909,0.0,0.0,5.0,0.2780293859636194,0.07507598400115967,0.06894290447235107,0.09346020221710205,0.07681000232696533,0.009488255716860294,0.5924051776528358,False,False
67,1.34,0.07908110320568085,-0.26296141743659973,4.958987236022949,0.33551210165023804,-0.0361696295440197,-0.12040052562952042,0.18417255580425262,0.15593217313289642,-0.48154059052467346,0.20569264888763428,0.10926469415426254,0.03989085182547569,0.0,0.0,5.0,0.27764108981476515,0.08174669742584229,0.06205260753631592,0.09665071964263916,0.06974804401397705,0.009494959376752377,0.6019001370295882,False,False
68,1.36,0.08260026574134827,-0.2596144676208496,4.949643611907959,0.33606067299842834,-0.033655181527137756,-0.11638481914997101,0.16787683963775635,0.17865414917469025,-0.4528418183326721,0.19779160618782043,0.13394972681999207,0.044229235500097275,0.0,0.0,5.0,0.27705277749965757,0.0875844955444336,0.05838823318481445,0.08972775936126709,0.06454730033874512,0.009501428343355656,0.6114015653729439,False,False
