step,time,pos_x,pos_y,pos_z,euler_z,euler_y,euler_x,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,target_x,target_y,target_z,target_dist,action_0,action_1,action_2,action_3,reward,cumulative_reward,terminated,truncated
10,0.2,0.47732964158058167,-1.0734624862670898,5.269103050231934,3.1147897243499756,-2.921381711959839,-3.1369009017944336,0.7819032669067383,-0.4209626317024231,0.1114567443728447,-0.4645541310310364,0.5105879306793213,1.0558128356933594,0.0,0.0,5.0,1.2052309935436856,0.46194422245025635,-0.9649930596351624,0.6764304637908936,-0.9788340330123901,-0.05046669393777847,-0.5401935204863548,False,False
11,0.22,0.49251583218574524,-1.0818734169006348,5.271418571472168,3.1383893489837646,-2.933938980102539,3.129570245742798,0.7371330857276917,-0.4197482764720917,0.12019209563732147,-0.7059893012046814,0.7364193797111511,1.2549066543579102,0.0,0.0,5.0,1.219298969117035,0.8310269117355347,-0.939966082572937,-0.7605909705162048,-0.9854687452316284,0.005790423601865768,-0.5344030968844891,False,False
12,0.24,0.5069921612739563,-1.0902493000030518,5.273138523101807,0.023701926693320274,-0.20699185132980347,-0.017169170081615448,0.7105375528335571,-0.41780129075050354,0.05181363224983215,0.7423275113105774,-0.7114815711975098,1.3788318634033203,0.0,0.0,5.0,1.233000097547692,-0.9808027148246765,0.937474250793457,0.07107830047607422,-0.740092933177948,0.005052585620433092,-0.529350511264056,False,False
13,0.26,0.5207875967025757,-1.0985838174819946,5.274138927459717,0.05161340907216072,-0.2301073521375656,-0.03003218024969101,0.6682860851287842,-0.41554611921310425,0.04805150628089905,-1.4256861209869385,-1.659153938293457,1.2981653213500977,0.0,0.0,5.0,1.2462978281539774,-0.8547008037567139,0.4794926643371582,-0.1229928731918335,0.3337688446044922,0.0048936503008008,-0.5244568609632552,False,False
14,0.28,0.5336415767669678,-1.1068384647369385,5.275224685668945,0.07852249592542648,-0.2597528100013733,-0.07054632902145386,0.6159886717796326,-0.4088088274002075,0.060127366334199905,-1.9733173847198486,-1.430668592453003,1.1644420623779297,0.0,0.0,5.0,1.259211398883098,-0.3222939968109131,0.09207653999328613,0.01748669147491455,0.5535507202148438,0.005372841376811266,-0.5190840195864439,False,False
15,0.3,0.545345664024353,-1.1148765087127686,5.276672840118408,0.1035454049706459,-0.27773016691207886,-0.11521942168474197,0.553568422794342,-0.3936295807361603,0.08437465131282806,-1.828299880027771,-0.5824717879295349,1.0759515762329102,0.0,0.0,5.0,1.2715735855265793,0.29566776752471924,0.2835308313369751,0.045311570167541504,0.25858426094055176,0.005402547772973776,-0.5136814718134701,False,False
16,0.32,0.5556055307388306,-1.1224793195724487,5.2790937423706055,0.12767532467842102,-0.28955113887786865,-0.15599417686462402,0.4716540277004242,-0.36514681577682495,0.15736478567123413,-1.574233055114746,-0.902202308177948,1.0572242736816406,0.0,0.0,5.0,1.2831798960729688,0.15036940574645996,0.07457733154296875,0.09299886226654053,0.3386181592941284,0.005603310186415911,-0.5080781616270542,False,False
17,0.34,0.5642446279525757,-1.1294547319412231,5.282739639282227,0.15216180682182312,-0.3016422390937805,-0.19102630019187927,0.39149612188339233,-0.3313145637512207,0.20680920779705048,-1.2151912450790405,-0.693585216999054,1.041412353515625,0.0,0.0,5.0,1.2938244453167533,0.10042858123779297,0.14325416088104248,0.11179518699645996,0.21496272087097168,0.005593177862465382,-0.5024849837645888,False,False
18,0.36,0.5712645649909973,-1.135704517364502,5.287271976470947,0.1762154996395111,-0.31022611260414124,-0.22184504568576813,0.30989161133766174,-0.29279354214668274,0.24606148898601532,-1.141998052597046,-0.6167388558387756,1.0278196334838867,0.0,0.0,5.0,1.3033392276924738,0.005250453948974609,-0.05585205554962158,0.1604773998260498,0.2810971736907959,0.005669651087373495,-0.49681533267721534,False,False
19,0.38,0.5766768455505371,-1.1411622762680054,5.292404651641846,0.1988801211118698,-0.31234070658683777,-0.24961785972118378,0.23096638917922974,-0.25224220752716064,0.26697880029678345,-0.9402168989181519,-0.09304824471473694,1.02227783203125,0.0,0.0,5.0,1.3116051255134231,0.016508102416992188,-0.042082786560058594,0.19056999683380127,0.06620121002197266,0.005588472355157137,-0.4912268603220582,False,False
20,0.4,0.580548882484436,-1.1457946300506592,5.297797679901123,0.2194710671901703,-0.30593141913414,-0.27541419863700867,0.15616975724697113,-0.21033917367458344,0.27216586470603943,-1.012425422668457,0.2029956877231598,1.0393123626708984,0.0,0.0,5.0,1.318546850650877,0.07199716567993164,-0.16762244701385498,0.09831774234771729,0.14267408847808838,0.005572666879743338,-0.48565419344231486,False,False
21,0.42,0.582953929901123,-1.149564504623413,5.303208827972412,0.2382458597421646,-0.2926873564720154,-0.29815930128097534,0.08448726683855057,-0.16602244973182678,0.26881277561187744,-0.7078702449798584,0.559263288974762,1.0574922561645508,0.0,0.0,5.0,1.3241108065557203,-0.08445006608963013,-0.017669081687927246,0.016189098358154297,0.03222489356994629,0.005513774696737528,-0.48014041874557734,False,False
22,0.44,0.5840043425559998,-1.1524555683135986,5.308370113372803,0.25513893365859985,-0.27416476607322693,-0.31767117977142334,0.020845094695687294,-0.12256070226430893,0.24729670584201813,-0.7705415487289429,0.7144094109535217,1.0497817993164062,0.0,0.0,5.0,1.3282721994692355,0.056839585304260254,-0.22167164087295532,-0.08574157953262329,0.19198870658874512,0.005463691428303719,-0.4746767273172736,False,False
23,0.46,0.5838037133216858,-1.1544466018676758,5.313095569610596,0.27005255222320557,-0.2511845529079437,-0.33100762963294983,-0.0404752679169178,-0.076113760471344,0.22531954944133759,-0.1753031313419342,1.0038608312606812,1.0498542785644531,0.0,0.0,5.0,1.331015615220872,-0.24807965755462646,0.1779799461364746,-0.05318981409072876,-0.24565064907073975,0.005388463847339153,-0.46928826346993446,False,False
24,0.48,0.5825002193450928,-1.1555631160736084,5.3171067237854,0.28427940607070923,-0.22776111960411072,-0.34471768140792847,-0.08948545902967453,-0.0351838655769825,0.17583048343658447,-0.8584533333778381,0.7490081787109375,1.0281047821044922,0.0,0.0,5.0,1.3323622987148576,0.2604491710662842,-0.49860310554504395,-0.18502527475357056,0.3100733757019043,0.0052698273211717606,-0.4640184361487627,False,False
25,0.5,0.58016437292099,-1.1557695865631104,5.3203582763671875,0.2976505756378174,-0.20288300514221191,-0.35121169686317444,-0.1436048001050949,0.014867885038256645,0.14941991865634918,0.4952789545059204,1.1421490907669067,1.0526800155639648,0.0,0.0,5.0,1.3323000645755534,-0.5070043206214905,0.5429636240005493,-0.10648322105407715,-0.4659609794616699,0.005298692267388105,-0.4587197438813746,False,False
26,0.52,0.5768932700157166,-1.1550763845443726,5.322713375091553,0.31149354577064514,-0.18067698180675507,-0.3592897951602936,-0.18314671516418457,0.05463631823658943,0.08612862229347229,-1.039931297302246,0.4695095419883728,0.9890440702438354,0.0,0.0,5.0,1.3308460548029237,0.29311084747314453,-0.6780274510383606,-0.1547919511795044,0.3809016942977905,0.00534253753721714,-0.45337720634415746,False,False
27,0.54,0.5727037787437439,-1.153414011001587,5.324296474456787,0.32535797357559204,-0.16040222346782684,-0.3680671453475952,-0.2354496568441391,0.11197628080844879,0.072174571454525,0.3981402516365051,0.9371287226676941,1.013010859489441,0.0,0.0,5.0,1.3279765443362446,-0.35466545820236206,0.09500527381896973,-0.020472347736358643,-0.2842572331428528,0.005458598956465721,-0.44791860738769174,False,False
28,0.56,0.567641019821167,-1.1507606506347656,5.325077056884766,0.33767271041870117,-0.13613583147525787,-0.36978891491889954,-0.2704237997531891,0.15347689390182495,0.00592832313850522,-0.3883724808692932,0.8881542086601257,0.9957036972045898,0.0,0.0,5.0,1.3236848172226743,0.20625782012939453,-0.5317506790161133,-0.08189678192138672,0.23972070217132568,0.005138641223311424,-0.4427799661643803,False,False
29,0.58,0.5618042945861816,-1.1471397876739502,5.324923515319824,0.3484373986721039,-0.10765688866376877,-0.3678138852119446,-0.3126123249530792,0.20878435671329498,-0.02115645632147789,0.7172870635986328,1.3814027309417725,1.0315160751342773,0.0,0.0,5.0,1.3180019152823355,-0.30949413776397705,0.42262279987335205,-0.06090235710144043,-0.4411729574203491,0.005493937525898218,-0.4372860286384821,False,False
30,0.6,0.5552200078964233,-1.1424837112426758,5.324007034301758,0.3599594235420227,-0.08081948757171631,-0.36676642298698425,-0.3452605605125427,0.25693222880363464,-0.07041139155626297,-0.5049620866775513,0.7132177948951721,0.9987573623657227,0.0,0.0,5.0,1.3109228985338393,0.2162686586380005,-0.6059628129005432,-0.10391557216644287,0.37678754329681396,0.005177002400159836,-0.43210902623832226,False,False
31,0.62,0.5479384660720825,-1.1367368698120117,5.322452068328857,0.37152567505836487,-0.054601605981588364,-0.36474576592445374,-0.38228780031204224,0.3179425597190857,-0.08499906957149506,0.7860710024833679,1.3204741477966309,1.0206899642944336,0.0,0.0,5.0,1.3024525366250377,-0.2680826187133789,0.3026106357574463,-0.0225791335105896,-0.3245645761489868,0.005568898282945156,-0.4265401279553771,False,False
32,0.64,0.5400117039680481,-1.1298588514328003,5.320337295532227,0.38253384828567505,-0.02661718986928463,-0.3590868413448334,-0.4097532331943512,0.3699129521846771,-0.1264593005180359,-0.176006019115448,0.9086076617240906,0.9956721067428589,0.0,0.0,5.0,1.292598022392276,0.14237725734710693,-0.4823702573776245,-0.14039993286132812,0.411151647567749,0.005013419780880213,-0.4215267081744969,False,False
33,0.66,0.5315350890159607,-1.121857762336731,5.317619800567627,0.3925923705101013,0.0036448249593377113,-0.35006967186927795,-0.4371345639228821,0.4302821159362793,-0.14523570239543915,1.0901455879211426,1.5782554149627686,1.002487063407898,0.0,0.0,5.0,1.2813963974832305,-0.22766387462615967,0.38480663299560547,-0.0055275559425354,-0.4190620183944702,0.005630157422274351,-0.41589655075222254,False,False
34,0.68,0.5225898027420044,-1.1127127408981323,5.314352512359619,0.40278226137161255,0.03416028246283531,-0.3393690288066864,-0.456599622964859,0.48420393466949463,-0.18143832683563232,-0.04024277627468109,0.95107102394104,0.9839652180671692,0.0,0.0,5.0,1.2688763721158045,0.08193409442901611,-0.3987172842025757,-0.19939792156219482,0.4943579435348511,0.0050278315320611,-0.41086871922016144,False,False
35,0.7000000000000001,0.5132739543914795,-1.102407693862915,5.310591220855713,0.41273900866508484,0.06486241519451141,-0.32705116271972656,-0.4741300344467163,0.5463438034057617,-0.19464111328125,1.2237387895584106,1.6231038570404053,0.9641240239143372,0.0,0.0,5.0,1.255077600077963,-0.24327564239501953,0.3416595458984375,-0.040436744689941406,-0.36989009380340576,0.005694841966032982,-0.40517387725412846,False,False
36,0.72,0.5036869645118713,-1.0909548997879028,5.306303977966309,0.42240533232688904,0.09647776186466217,-0.3118826150894165,-0.4837053120136261,0.598870038986206,-0.23409341275691986,0.21447424590587616,1.0771946907043457,0.9403374791145325,0.0,0.0,5.0,1.2400424502848284,0.026183366775512695,-0.25479400157928467,-0.2253504991531372,0.48925530910491943,0.005140046589076519,-0.40003383066505194,False,False
37,0.74,0.4939427673816681,-1.0783426761627197,5.301551342010498,0.4319142699241638,0.12773239612579346,-0.29584258794784546,-0.48974722623825073,0.6623309254646301,-0.24108874797821045,1.2840189933776855,1.620730996131897,0.8999641537666321,0.0,0.0,5.0,1.223820083407185,-0.22046953439712524,0.3028450012207031,-0.05849301815032959,-0.24024450778961182,0.005744115449488163,-0.3942897152155638,False,False
38,0.76,0.4841456413269043,-1.0645463466644287,5.296428680419922,0.44098907709121704,0.15992513298988342,-0.2766680121421814,-0.4889850318431854,0.7171807885169983,-0.27114391326904297,0.5028819441795349,1.2148329019546509,0.8681629300117493,0.0,0.0,5.0,1.2064517764038136,-0.04523634910583496,-0.09458339214324951,-0.24247515201568604,0.42230224609375,0.005337690934538841,-0.38895202428102493,False,False
39,0.78,0.47442591190338135,-1.0495779514312744,5.290943145751953,0.4499433636665344,0.19123022258281708,-0.25741225481033325,-0.4819364845752716,0.7795791625976562,-0.27733537554740906,1.2669609785079956,1.5708602666854858,0.8108633160591125,0.0,0.0,5.0,1.1879990471696802,-0.1924424171447754,0.25678980350494385,-0.09855341911315918,-0.1047583818435669,0.005800936836749315,-0.3831510874442756,False,False
40,0.8,0.46490582823753357,-1.0334250926971436,5.285167217254639,0.4584934711456299,0.22281509637832642,-0.23539458215236664,-0.46901774406433105,0.8355362415313721,-0.3002455234527588,0.7588269710540771,1.288527011871338,0.7696149945259094,0.0,0.0,5.0,1.1685140962530496,-0.09897875785827637,0.04114258289337158,-0.33258146047592163,0.32612550258636475,0.005587555468082428,-0.3775635319761932,False,False
41,0.8200000000000001,0.45571160316467285,-1.0161385536193848,5.279000282287598,0.46712568402290344,0.2518273591995239,-0.2126571387052536,-0.44939088821411133,0.8929378390312195,-0.3165123760700226,1.3123655319213867,1.3528238534927368,0.6952398419380188,0.0,0.0,5.0,1.1480643635820993,-0.20945680141448975,0.28745174407958984,-0.2023254632949829,-0.11678755283355713,0.006058199796825647,-0.37150533217936754,False,False
42,0.84,0.4469507932662964,-0.997769832611084,5.272340297698975,0.47598206996917725,0.276847779750824,-0.18865454196929932,-0.42581436038017273,0.9436849355697632,-0.34949904680252075,0.8562557101249695,0.9287953972816467,0.6410110592842102,0.0,0.0,5.0,1.1267115372715806,-0.125718355178833,0.14329731464385986,-0.41630369424819946,0.29338538646698,0.00595745537430048,-0.36554787680506706,False,False
43,0.86,0.43873098492622375,-0.9783620238304138,5.265143871307373,0.4850500226020813,0.29579704999923706,-0.16423194110393524,-0.3953949213027954,0.9967800974845886,-0.37020063400268555,1.3300838470458984,0.783110499382019,0.5498884320259094,0.0,0.0,5.0,1.1045263234978777,-0.2956477403640747,0.3115808963775635,-0.23220402002334595,0.04230332374572754,0.006273702718317509,-0.35927417408674955,False,False
44,0.88,0.4311544597148895,-0.9579342603683472,5.257467746734619,0.493457555770874,0.3106679916381836,-0.13877901434898376,-0.36157166957855225,1.0455883741378784,-0.3974015712738037,0.9642148613929749,0.5656524300575256,0.4677942395210266,0.0,0.0,5.0,1.0815830323780475,-0.12631022930145264,0.14200258255004883,-0.37099194526672363,0.22778737545013428,0.006225780118256807,-0.35304839396849275,False,False
45,0.9,0.42430222034454346,-0.9365417957305908,5.2492899894714355,0.5010903477668762,0.32131046056747437,-0.11355049163103104,-0.3230617046356201,1.093209147453308,-0.4204253554344177,1.3214994668960571,0.39815542101860046,0.38706332445144653,0.0,0.0,5.0,1.0579642754792138,-0.23336470127105713,0.3323550224304199,-0.2335934042930603,0.03618025779724121,0.006490097846835852,-0.3465582961216569,False,False
46,0.92,0.4182620644569397,-0.9142204523086548,5.240678310394287,0.5078799724578857,0.3267723023891449,-0.0881875678896904,-0.28045910596847534,1.138385534286499,-0.440723717212677,0.9985272884368896,0.08014571666717529,0.30927449464797974,0.0,0.0,5.0,1.0337641119121284,-0.1612100601196289,0.1834278106689453,-0.3855019807815552,0.17431271076202393,0.006464340724050999,-0.3400939553976059,False,False
47,0.9400000000000001,0.41307851672172546,-0.8910484910011292,5.231578826904297,0.5135676264762878,0.32628247141838074,-0.0640488937497139,-0.2375827431678772,1.178256869316101,-0.4691905677318573,1.2327790260314941,-0.1705341935157776,0.22506508231163025,0.0,0.0,5.0,1.00907384633771,-0.24543148279190063,0.26046574115753174,-0.28963279724121094,0.030120134353637695,0.006613883189857006,-0.3334800722077489,False,False
48,0.96,0.408756285905838,-0.8671273589134216,5.221862316131592,0.5178341865539551,0.32011428475379944,-0.040055084973573685,-0.19445060193538666,1.2132200002670288,-0.5023739337921143,1.0308728218078613,-0.4669112265110016,0.14819273352622986,0.0,0.0,5.0,0.9839788845107275,-0.2513004541397095,0.14820241928100586,-0.3448372483253479,0.10973131656646729,0.006649419665336609,-0.3268306525424123,False,False
49,0.98,0.40528133511543274,-0.8425626754760742,5.211400508880615,0.5204382538795471,0.30942443013191223,-0.0180231723934412,-0.1529906541109085,1.2426292896270752,-0.5436829924583435,1.0914275646209717,-0.6092768311500549,0.06867416948080063,0.0,0.0,5.0,0.9585692452052336,-0.22663450241088867,0.13911867141723633,-0.2740379571914673,0.06485247611999512,0.006735681090503931,-0.32009497145190835,False,False
50,1.0,0.40264803171157837,-0.8174423575401306,5.200158596038818,0.5212849378585815,0.29592859745025635,0.0037707930896431208,-0.11034487932920456,1.2687182426452637,-0.5804480910301208,1.0624595880508423,-0.7412360906600952,0.0030681039206683636,0.0,0.0,5.0,0.9329527902901656,-0.1840842366218567,0.12113213539123535,-0.22074484825134277,0.07474493980407715,0.006820677779614925,-0.3132742936722934,False,False
51,1.02,0.40088769793510437,-0.7918308973312378,5.188270568847656,0.5205284953117371,0.28020936250686646,0.024699730798602104,-0.06575759500265121,1.2916820049285889,-0.6082615256309509,1.0516538619995117,-0.831893801689148,-0.05286082252860069,0.0,0.0,5.0,0.9072777542838361,-0.1384819746017456,0.1127626895904541,-0.15645480155944824,0.05718564987182617,0.006921772845089436,-0.306352520827204,False,False
52,1.04,0.4000343382358551,-0.765796959400177,5.175912857055664,0.5183499455451965,0.262827605009079,0.04473447427153587,-0.019713900983333588,1.3109158277511597,-0.6274264454841614,1.010011076927185,-0.9127765893936157,-0.09614410996437073,0.0,0.0,5.0,0.8817129850874611,-0.10392701625823975,0.09416508674621582,-0.09526103734970093,0.04472613334655762,0.007040811702609062,-0.2993117091245949,False,False
53,1.06,0.4001081585884094,-0.739421546459198,5.163240432739258,0.5149933099746704,0.24426673352718353,0.06345082819461823,0.026901524513959885,1.3258146047592163,-0.6397482752799988,0.9456217288970947,-0.9583563208580017,-0.1276211440563202,0.0,0.0,5.0,0.8564334187886528,-0.0581890344619751,0.051865458488464355,-0.05424410104751587,0.028773784637451172,0.007154693361371756,-0.29215701576322317,False,False
54,1.08,0.40110814571380615,-0.7127957940101624,5.150355339050293,0.5107505917549133,0.22512632608413696,0.08106912672519684,0.07286150008440018,1.3359469175338745,-0.6486968994140625,0.9147303700447083,-0.9806007742881775,-0.14559730887413025,0.0,0.0,5.0,0.8316082710612457,0.0356137752532959,0.007509469985961914,0.008074283599853516,0.031087636947631836,0.0072373333387076855,-0.2849196824245155,False,False
55,1.1,0.40303823351860046,-0.6860133409500122,5.1374053955078125,0.505979061126709,0.2057967483997345,0.0988844633102417,0.11988221853971481,1.341434121131897,-0.6461923122406006,0.9687625169754028,-0.9864324331283569,-0.14512333273887634,0.0,0.0,5.0,0.8074245254844876,0.10114932060241699,0.02448439598083496,0.056284546852111816,-0.014711439609527588,0.007276211865246296,-0.2776434705592692,False,False
56,1.12,0.4059109091758728,-0.6591742634773254,5.124592304229736,0.5009016990661621,0.1855572611093521,0.11731808632612228,0.16708408296108246,1.341544270515442,-0.6351025700569153,0.9733454585075378,-1.079391360282898,-0.13137540221214294,0.0,0.0,5.0,0.7840903124590517,0.10606443881988525,0.020374655723571777,0.07037723064422607,0.009270787239074707,0.0073304022662341595,-0.27031306829303503,False,False
57,1.1400000000000001,0.4097161591053009,-0.6323913931846619,5.11204195022583,0.49555447697639465,0.16393834352493286,0.1361074149608612,0.2130851000547409,1.3357510566711426,-0.619918167591095,0.9985655546188354,-1.1316685676574707,-0.11770790070295334,0.0,0.0,5.0,0.761800238787338,0.10912477970123291,0.01215517520904541,0.0958700180053711,-0.026950359344482422,0.007394865620881319,-0.2629182026721537,False,False
58,1.16,0.4144156575202942,-0.6057841777801514,5.099782466888428,0.48999372124671936,0.14128030836582184,0.154937744140625,0.2564671039581299,1.3239718675613403,-0.6060231924057007,0.9690518975257874,-1.189818263053894,-0.0972442552447319,0.0,0.0,5.0,0.7407235300333668,0.09704482555389404,0.011565208435058594,0.10122358798980713,-0.017800509929656982,0.007474667392671108,-0.2554435352794826,False,False
59,1.18,0.41995781660079956,-0.5794731974601746,5.087803363800049,0.48427945375442505,0.11781030893325806,0.1732034981250763,0.29730716347694397,1.306134819984436,-0.5918619632720947,0.9313789010047913,-1.21815025806427,-0.07820390909910202,0.0,0.0,5.0,0.7210153847134144,0.09232723712921143,0.019231200218200684,0.10867857933044434,-0.030465245246887207,0.007553368341177702,-0.2478901669383049,False,False
60,1.2,0.4262884557247162,-0.5535784363746643,5.07610559463501,0.4784260392189026,0.09373272210359573,0.19048462808132172,0.33526960015296936,1.2823798656463623,-0.5779733657836914,0.8585723042488098,-1.2551137208938599,-0.05844324082136154,0.0,0.0,5.0,0.7028250096844377,0.1044842004776001,0.0023941993713378906,0.13138365745544434,-0.010901272296905518,0.007637824863195419,-0.24025234207510948,False,False
61,1.22,0.4333537518978119,-0.5282213687896729,5.0647196769714355,0.47255781292915344,0.0694500058889389,0.20673330128192902,0.3707282245159149,1.2523866891860962,-0.5606702566146851,0.8141832947731018,-1.2407499551773071,-0.035690683871507645,0.0,0.0,5.0,0.6862958001599841,0.09266293048858643,-0.0017915964126586914,0.1970740556716919,-0.013622939586639404,0.007774670608341694,-0.2324776714667678,False,False
62,1.24,0.4411025941371918,-0.5035275816917419,5.053721904754639,0.4670679569244385,0.04627500846982002,0.22143074870109558,0.4036186635494232,1.2161109447479248,-0.539206326007843,0.687411904335022,-1.1401952505111694,-0.007279444485902786,0.0,0.0,5.0,0.6715635242695663,0.13376986980438232,-0.0007193088531494141,0.22421395778656006,-0.03933471441268921,0.007880519144237041,-0.22459715232253075,False,False
63,1.26,0.44948244094848633,-0.4796184301376343,5.043190956115723,0.46226367354393005,0.024557942524552345,0.23360426723957062,0.43382394313812256,1.174018144607544,-0.5140045881271362,0.5471181869506836,-1.0837280750274658,0.029780028387904167,0.0,0.0,5.0,0.6587364889991206,0.11984610557556152,0.028181076049804688,0.21785402297973633,-0.04445004463195801,0.007977725006639957,-0.2166194273158908,False,False
64,1.28,0.4584334194660187,-0.45659708976745605,5.0331621170043945,0.4581093192100525,0.0035478940699249506,0.24263544380664825,0.4607030153274536,1.1274572610855103,-0.48891451954841614,0.3619922697544098,-1.0558874607086182,0.06273647397756577,0.0,0.0,5.0,0.6478748555636575,0.08839225769042969,0.07611346244812012,0.18711543083190918,-0.008035600185394287,0.008058279752731323,-0.20856114756315947,False,False
65,1.3,0.4678887128829956,-0.43454915285110474,5.023653030395508,0.4544183611869812,-0.017132356762886047,0.24791806936264038,0.4842037856578827,1.0768073797225952,-0.46209678053855896,0.16384883224964142,-1.0398213863372803,0.08204927295446396,0.0,0.0,5.0,0.6389931765940932,0.03856682777404785,0.14883637428283691,0.15059971809387207,0.03373539447784424,0.008106324821710587,-0.20045482274144888,False,False
66,1.32,0.4777773320674896,-0.41354992985725403,5.014703750610352,0.4508848190307617,-0.03772575408220291,0.24882999062538147,0.5039639472961426,1.0227303504943848,-0.43286946415901184,-0.08234629034996033,-1.0431225299835205,0.08266332000494003,0.0,0.0,5.0,0.6320687650916468,-0.010006368160247803,0.2032780647277832,0.1365450620651245,0.08644509315490723,0.008130339905619621,-0.19232448283582926,False,False
67,1.34,0.4880200922489166,-0.39366260170936584,5.006380081176758,0.4473113417625427,-0.0580095574259758,0.24449731409549713,0.5195212960243225,0.9657921195030212,-0.39950528740882874,-0.368081659078598,-1.0109686851501465,0.06746997684240341,0.0,0.0,5.0,0.6270363305734764,0.043334007263183594,0.24875879287719727,0.1493089199066162,0.1063997745513916,0.008095556870102882,-0.18422892596572638,False,False
68,1.36,0.4985303580760956,-0.3749539256095886,4.998849391937256,0.4435650408267975,-0.07832199335098267,0.23469604551792145,0.5305716395378113,0.9050568342208862,-0.35351502895355225,-0.6376117467880249,-1.050889015197754,0.052338920533657074,0.0,0.0,5.0,0.6237982752079674,0.048391103744506836,0.28581488132476807,0.1580425500869751,0.13589274883270264,0.008025229908525944,-0.17620369605720043,False,False
